pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
0;5;0;2;14;0;0;0;0;8
0;11;0;1;6;0;0;0;0;11
0;2;0;3;22;0;0;0;0;2
0;4;0;5;14;0;0;0;0;6
0;0;0;3;22;0;0;0;0;3
0;1;0;4;17;0;0;0;0;6
0;2;0;3;22;0;1;0;0;1
0;2;0;8;12;0;0;0;0;7
0;4;0;1;11;0;0;0;0;13
0;6;0;1;4;0;0;0;0;18
