Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.096637255;0.4071661238;0.5688662508;0.4071661238;0.3870525659;1.911085916;0.6666666667;0.7358336295;0.6666666667;0.6535477378
2;1.743475589;0.6992399566;0.7577980871;0.6992399566;0.6941949096;1.616506664;0.7489177489;0.7621904578;0.7489177489;0.739381997
3;1.483887313;0.7611292074;0.7745073594;0.7611292074;0.7586406975;1.402778006;0.7575757576;0.761326372;0.7575757576;0.7518891288
4;1.294876917;0.7915309446;0.7952879587;0.7915309446;0.7906548384;1.24439164;0.7575757576;0.7630128492;0.7575757576;0.7523396696
5;1.153068202;0.8056460369;0.8107161447;0.8056460369;0.8047064128;1.12580293;0.7792207792;0.7863825708;0.7792207792;0.7768517693
6;1.046112956;0.8121606949;0.8162219213;0.8121606949;0.8119988172;1.035669649;0.7835497835;0.7932418183;0.7835497835;0.7814950287
7;0.9612850454;0.8219326819;0.8289279008;0.8219326819;0.8227600664;0.9621536215;0.7835497835;0.7907970129;0.7835497835;0.7814936298
8;0.8900374585;0.8349619978;0.8354521784;0.8349619978;0.8338492619;0.9031851768;0.7878787879;0.7951144656;0.7878787879;0.7864041606
9;0.8375299943;0.8403908795;0.8459710112;0.8403908795;0.841386035;0.8558263123;0.7965367965;0.8038554665;0.7965367965;0.7951100433
10;0.7868528315;0.8447339848;0.8484700646;0.8447339848;0.8451690557;0.8162990232;0.8008658009;0.8068082721;0.8008658009;0.799257628
11;0.7484555928;0.8545059718;0.8572729121;0.8545059718;0.8544544423;0.7827318251;0.8008658009;0.805842221;0.8008658009;0.799439966
12;0.7155625815;0.8512486428;0.8560573637;0.8512486428;0.8522229928;0.7520687203;0.8138528139;0.8178027873;0.8138528139;0.8125753229
13;0.6848382606;0.8610206298;0.8645791341;0.8610206298;0.8614349347;0.7274612486;0.8225108225;0.8291322506;0.8225108225;0.8216750818
14;0.6573310227;0.8577633008;0.8620494424;0.8577633008;0.8584406512;0.7057458401;0.8225108225;0.8280008063;0.8225108225;0.8216893143
15;0.6345967147;0.8642779587;0.8680498398;0.8642779587;0.8648964361;0.6859037201;0.8225108225;0.8294655448;0.8225108225;0.8221882389
16;0.6129246683;0.8675352877;0.8704987093;0.8675352877;0.8679137217;0.6674953401;0.8311688312;0.8360707154;0.8311688312;0.8306677937
17;0.5955805707;0.8707926167;0.8732001733;0.8707926167;0.871043679;0.6511560043;0.8311688312;0.8373564634;0.8311688312;0.8302302878
18;0.5749983376;0.8707926167;0.8735655425;0.8707926167;0.8711462366;0.6373415887;0.8268398268;0.8328757149;0.8268398268;0.8260594176
19;0.5616814114;0.8718783931;0.8744104339;0.8718783931;0.8722792317;0.6261636833;0.8354978355;0.843007315;0.8354978355;0.8343358567
20;0.5447436617;0.8729641694;0.8760452965;0.8729641694;0.8734251933;0.6130786558;0.8225108225;0.8286226087;0.8225108225;0.8215912994
21;0.5319941028;0.8773072747;0.8796114218;0.8773072747;0.8775281083;0.6006977508;0.8268398268;0.8328757149;0.8268398268;0.8260594176
22;0.5218113147;0.8794788274;0.880865305;0.8794788274;0.8795319277;0.5933080782;0.8311688312;0.8383524709;0.8311688312;0.8304064938
23;0.510195067;0.8773072747;0.879420784;0.8773072747;0.8774127907;0.5838761538;0.8268398268;0.8340648449;0.8268398268;0.8262097312
24;0.4973007022;0.8838219327;0.8848393959;0.8838219327;0.8836954413;0.5731004814;0.8354978355;0.8407831146;0.8354978355;0.8347292333
25;0.4848077665;0.88165038;0.8832673729;0.88165038;0.8818219943;0.5665225317;0.8398268398;0.8477095928;0.8398268398;0.8396735257
26;0.4778241035;0.8870792617;0.8881907585;0.8870792617;0.8870825091;0.5601067662;0.8354978355;0.8435211405;0.8354978355;0.8353270304
27;0.4682791942;0.8827361564;0.8847994336;0.8827361564;0.8829563349;0.552657945;0.8354978355;0.8435211405;0.8354978355;0.8353270304
28;0.4595416784;0.888165038;0.8887608767;0.888165038;0.8879969014;0.5473000328;0.8398268398;0.8494853532;0.8398268398;0.8395707618
29;0.4506955761;0.8903365907;0.8920273167;0.8903365907;0.8904413631;0.540078336;0.8441558442;0.852198477;0.8441558442;0.8440762305
30;0.4428661175;0.8903365907;0.8924885865;0.8903365907;0.8906223085;0.5355456154;0.8484848485;0.8555539311;0.8484848485;0.8485825176
31;0.4369650201;0.894679696;0.8965224282;0.894679696;0.8946784778;0.5289308141;0.8528138528;0.8598265475;0.8528138528;0.8532110308
32;0.4314706382;0.8968512486;0.898461339;0.8968512486;0.8967351995;0.5264580051;0.8398268398;0.850977395;0.8398268398;0.8396105849
33;0.424374793;0.897937025;0.898844492;0.897937025;0.8978417661;0.5213585516;0.8398268398;0.8472424184;0.8398268398;0.8394216538
34;0.4144397201;0.9033659066;0.9042314694;0.9033659066;0.9031555201;0.5175285061;0.8528138528;0.8599538989;0.8528138528;0.8527573207
35;0.4100566578;0.904451683;0.9055879993;0.904451683;0.9043269895;0.5131376386;0.8571428571;0.865407871;0.8571428571;0.8578812965
36;0.4026538236;0.9055374593;0.9060934496;0.9055374593;0.9052729862;0.5104412367;0.8528138528;0.860629052;0.8528138528;0.8528697388
37;0.3962970409;0.9022801303;0.9031858509;0.9022801303;0.9020869195;0.5054937641;0.8441558442;0.8503432282;0.8441558442;0.8438163172
38;0.3916801707;0.9066232356;0.9076210034;0.9066232356;0.9064938433;0.5035040289;0.8484848485;0.8549439666;0.8484848485;0.8483595854
39;0.386636352;0.904451683;0.9049641151;0.904451683;0.9041496314;0.4992369254;0.8398268398;0.8467928897;0.8398268398;0.839743112
40;0.3821316372;0.9055374593;0.906639612;0.9055374593;0.9055212397;0.4972514321;0.8398268398;0.847511678;0.8398268398;0.8394945043
41;0.3782017699;0.904451683;0.9053503092;0.904451683;0.9043667618;0.4933854749;0.8398268398;0.8475710797;0.8398268398;0.8397771635
42;0.3707475595;0.9120521173;0.9125585416;0.9120521173;0.9117993096;0.490315793;0.8441558442;0.8514311086;0.8441558442;0.8443816297
43;0.3668276447;0.9120521173;0.9128207519;0.9120521173;0.9119617257;0.4878855114;0.8441558442;0.8514311086;0.8441558442;0.8443816297
44;0.3633567392;0.9131378936;0.9140791845;0.9131378936;0.9132485744;0.4859946698;0.8484848485;0.8564652159;0.8484848485;0.848980813
45;0.3566287833;0.9131378936;0.9140722975;0.9131378936;0.9131193281;0.4823569745;0.8484848485;0.8541952027;0.8484848485;0.8482016422
46;0.3520684137;0.9153094463;0.9160179344;0.9153094463;0.915254466;0.4813587531;0.8441558442;0.8495569838;0.8441558442;0.8435631245
47;0.3502358346;0.9142236699;0.9148161381;0.9142236699;0.9141687256;0.4791285644;0.8484848485;0.8558219558;0.8484848485;0.8484735524
48;0.3452090504;0.9185667752;0.9189891827;0.9185667752;0.9184832442;0.4780941114;0.8398268398;0.845532509;0.8398268398;0.8395507245
49;0.3399344132;0.9185667752;0.9191078826;0.9185667752;0.9183999917;0.4762438774;0.8484848485;0.8552236652;0.8484848485;0.8483098597
50;0.3369271073;0.9239956569;0.9240494377;0.9239956569;0.9238353327;0.4737593547;0.8441558442;0.849973955;0.8441558442;0.8440930421
