Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.117068862;0.4147665581;0.5201638278;0.4147665581;0.4051294567;1.930897546;0.6363636364;0.705828422;0.6363636364;0.6370182032
2;1.748434624;0.7394136808;0.7745639613;0.7394136808;0.7327981516;1.649611203;0.7142857143;0.7454427391;0.7142857143;0.7066566707
3;1.479763987;0.8089033659;0.8165677578;0.8089033659;0.803648614;1.439347633;0.7619047619;0.777481369;0.7619047619;0.7624869581
4;1.284744357;0.8175895765;0.8254126628;0.8175895765;0.8131008786;1.283049913;0.8008658009;0.8185314904;0.8008658009;0.8042672861
5;1.136374088;0.8273615635;0.831758564;0.8273615635;0.8233933137;1.16638846;0.8051948052;0.823691848;0.8051948052;0.8086134358
6;1.020883666;0.8414766558;0.847189703;0.8414766558;0.8391757845;1.074709944;0.8138528139;0.8305481747;0.8138528139;0.8172243372
7;0.9376044325;0.8447339848;0.848827662;0.8447339848;0.842994248;0.9999479691;0.8095238095;0.8292545567;0.8095238095;0.813252873
8;0.8658586679;0.8501628664;0.8556080798;0.8501628664;0.8486388103;0.9411999027;0.8225108225;0.831809655;0.8225108225;0.8241230791
9;0.808357434;0.8490770901;0.8521994533;0.8490770901;0.8477924115;0.8911725024;0.8311688312;0.8427952969;0.8311688312;0.833714708
10;0.7594587356;0.8566775244;0.859790519;0.8566775244;0.8557328637;0.8491714756;0.8354978355;0.8395089825;0.8354978355;0.8361711724
11;0.7183103829;0.8588490771;0.8628827165;0.8588490771;0.8579346096;0.812990278;0.8441558442;0.8466980566;0.8441558442;0.8446932947
12;0.6853154415;0.8642779587;0.8673765097;0.8642779587;0.8638067736;0.7801193734;0.8441558442;0.8465750627;0.8441558442;0.8441952448
13;0.6538564799;0.8642779587;0.8661515381;0.8642779587;0.863404355;0.7539938887;0.8354978355;0.8393401893;0.8354978355;0.8355826191
14;0.6279885183;0.8697068404;0.8721452633;0.8697068404;0.8690156706;0.729756999;0.8484848485;0.8504183767;0.8484848485;0.848635196
15;0.6043319774;0.8686210641;0.8723410622;0.8686210641;0.8679076406;0.7068270644;0.8441558442;0.8451055078;0.8441558442;0.843925764
16;0.5848049239;0.8707926167;0.8729448421;0.8707926167;0.8700541166;0.6886340191;0.8484848485;0.8502735144;0.8484848485;0.8483087811
17;0.5650883872;0.8718783931;0.8736996657;0.8718783931;0.8715175705;0.672056214;0.8484848485;0.8511119104;0.8484848485;0.8483473101
18;0.5484423165;0.8718783931;0.8745898654;0.8718783931;0.8715272008;0.6553417375;0.8484848485;0.8513801607;0.8484848485;0.8482983621
19;0.5300034511;0.8729641694;0.8750013166;0.8729641694;0.8723284344;0.6403837581;0.8484848485;0.8514949449;0.8484848485;0.8482799408
20;0.5190085573;0.8740499457;0.876358862;0.8740499457;0.8735725977;0.6280205737;0.8484848485;0.8511423033;0.8484848485;0.8478575908
