Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.285604032;0.1791530945;0.2760755936;0.1791530945;0.1536968886;2.250914216;0.2943722944;0.5229793413;0.2943722944;0.2378437475
2;2.187857246;0.4136807818;0.5295941662;0.4136807818;0.354757322;2.102485657;0.5238095238;0.6313449841;0.5238095238;0.5006712704
3;1.941085839;0.5309446254;0.6123280173;0.5309446254;0.4769725352;1.744048655;0.632034632;0.6750634046;0.632034632;0.6111161865
4;1.456744107;0.6221498371;0.6539201089;0.6221498371;0.602399593;1.301437497;0.5974025974;0.684380224;0.5974025974;0.5681232307
5;1.023824918;0.7144408252;0.7176706115;0.7144408252;0.7081582008;0.9966722578;0.6406926407;0.6243408892;0.6406926407;0.6129870499
6;0.765487361;0.7676438654;0.7661871398;0.7676438654;0.7612909956;0.7829095721;0.7402597403;0.77490267;0.7402597403;0.7279665902
7;0.6118711174;0.8099891422;0.8092448563;0.8099891422;0.8082865987;0.699010089;0.7619047619;0.7220709662;0.7619047619;0.7299299884
8;0.5762485663;0.8382193268;0.8368739655;0.8382193268;0.8357864739;0.6060918495;0.8095238095;0.8172208455;0.8095238095;0.8053820831
9;0.4554622312;0.8697068404;0.869608136;0.8697068404;0.8691373261;0.5561352521;0.8441558442;0.8551863458;0.8441558442;0.8433070668
10;0.4647963564;0.8653637351;0.8662204153;0.8653637351;0.8649451059;0.5335979983;0.8528138528;0.8612104346;0.8528138528;0.8553805853
11;0.4321251551;0.8729641694;0.8728894409;0.8729641694;0.8726437575;0.5057565495;0.8571428571;0.8649133783;0.8571428571;0.8590052494
12;0.378550748;0.8903365907;0.8904324547;0.8903365907;0.890182651;0.4874539152;0.8701298701;0.8773158265;0.8701298701;0.8702379423
13;0.329528449;0.9001085776;0.9004211048;0.9001085776;0.899972829;0.4673739597;0.8571428571;0.8660881053;0.8571428571;0.85507584
14;0.3101861835;0.9066232356;0.9069561668;0.9066232356;0.90656046;0.4750687405;0.8528138528;0.8736502497;0.8528138528;0.8536940938
15;0.3120721946;0.9120521173;0.9128063413;0.9120521173;0.9121906388;0.4332243502;0.8744588745;0.8804535644;0.8744588745;0.8747415583
16;0.2674508969;0.9218241042;0.9218970409;0.9218241042;0.9215456208;0.3948367909;0.8961038961;0.8974001612;0.8961038961;0.8956859596
17;0.260940741;0.9153094463;0.9164319432;0.9153094463;0.9153681787;0.4025669917;0.8961038961;0.9041637973;0.8961038961;0.8962614777
18;0.2497357021;0.9239956569;0.9245332344;0.9239956569;0.9240205434;0.366608195;0.9047619048;0.9084944922;0.9047619048;0.9053584869
19;0.2353625834;0.9250814332;0.9251408244;0.9250814332;0.9246976465;0.3586165383;0.9004329004;0.9029062136;0.9004329004;0.9003749387
20;0.21743829;0.9305103149;0.9305281212;0.9305103149;0.930328588;0.3427226022;0.8961038961;0.9027372675;0.8961038961;0.896516042
21;0.2091412405;0.9337676439;0.9342595766;0.9337676439;0.9337860397;0.3506185189;0.8917748918;0.8949057813;0.8917748918;0.8914995886
22;0.1948698322;0.9457111835;0.9461567559;0.9457111835;0.9456380407;0.3383161798;0.8874458874;0.8931506441;0.8874458874;0.8882685871
23;0.1751037836;0.9467969598;0.9467455559;0.9467969598;0.9467101395;0.3149283752;0.9134199134;0.9164040793;0.9134199134;0.9138542974
24;0.1734249617;0.9489685125;0.9490207313;0.9489685125;0.9486775073;0.361189805;0.9090909091;0.9124048751;0.9090909091;0.9085191669
25;0.1727828046;0.9424538545;0.943040893;0.9424538545;0.9424713633;0.347752817;0.9004329004;0.9044450412;0.9004329004;0.9004074655
26;0.1567430829;0.9533116178;0.95366527;0.9533116178;0.9532762834;0.3168693706;0.9090909091;0.913754252;0.9090909091;0.9091474861
27;0.1633849045;0.9554831705;0.9558067384;0.9554831705;0.9553703548;0.3157199696;0.9220779221;0.9225298439;0.9220779221;0.9213289149
28;0.1384567149;0.9576547231;0.9576674124;0.9576547231;0.9574519731;0.3036761582;0.9090909091;0.9114813253;0.9090909091;0.9091485546
29;0.1347970203;0.9522258415;0.9526762361;0.9522258415;0.9522696478;0.2899113335;0.9177489177;0.9190715129;0.9177489177;0.9176952863
30;0.1318287268;0.9609120521;0.9611411103;0.9609120521;0.9607681459;0.3117352016;0.9047619048;0.9100885451;0.9047619048;0.9058484681
31;0.1177876502;0.9630836048;0.9638589949;0.9630836048;0.9630917108;0.2948898114;0.9134199134;0.9156254208;0.9134199134;0.9131104741
32;0.1067721064;0.9717698154;0.9716863737;0.9717698154;0.9716311173;0.2900494002;0.9134199134;0.9177058151;0.9134199134;0.9136492775
33;0.1033929413;0.9663409338;0.9666809368;0.9663409338;0.9663096061;0.3083688393;0.9004329004;0.9094707886;0.9004329004;0.9021316038
34;0.1073970867;0.9706840391;0.970847519;0.9706840391;0.9706090388;0.313470196;0.9177489177;0.9217239102;0.9177489177;0.9177352686
