pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
29;0;0;0;0;0;0;0;0;0
0;28;0;0;0;0;0;0;0;1
0;0;28;1;0;0;0;0;0;0
0;0;0;29;0;0;0;0;0;0
0;0;1;0;27;0;0;0;0;0
0;0;1;0;0;25;1;0;1;0
0;0;0;0;2;0;26;0;1;0
0;0;0;0;0;0;0;29;0;0
0;1;0;1;0;0;0;0;27;0
0;0;0;0;2;0;0;1;0;26
