Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.289170011;0.1335504886;0.04287323194;0.1335504886;0.062836125;2.256738484;0.1818181818;0.04254230618;0.1818181818;0.06687395798
2;2.200332085;0.2703583062;0.5419459144;0.2703583062;0.2187650145;2.108958662;0.3376623377;0.4389476115;0.3376623377;0.2791190342
3;1.953003089;0.5472312704;0.6015531376;0.5472312704;0.5121570735;1.722562402;0.645021645;0.7010596289;0.645021645;0.5996222215
4;1.459550198;0.6536373507;0.6486754698;0.6536373507;0.6305167398;1.213389397;0.6796536797;0.8020214918;0.6796536797;0.6617456463
5;0.9985378941;0.7404994571;0.7424670867;0.7404994571;0.7317168845;0.8675540984;0.7748917749;0.795501006;0.7748917749;0.7673065926
6;0.7462412357;0.7719869707;0.7690660284;0.7719869707;0.7686365273;0.6547710747;0.7965367965;0.8195668809;0.7965367965;0.7919350008
7;0.605339092;0.8284473398;0.8281711022;0.8284473398;0.8273814833;0.5567148179;0.8311688312;0.8512089069;0.8311688312;0.829721313
8;0.5097805381;0.8523344191;0.8530260207;0.8523344191;0.8514996934;0.5044643059;0.8311688312;0.8427877678;0.8311688312;0.8291318908
9;0.4561260064;0.8621064061;0.8616145535;0.8621064061;0.8613580212;0.4472535029;0.8614718615;0.8711935973;0.8614718615;0.8615949506
10;0.4111294856;0.8805646037;0.8818811355;0.8805646037;0.8807980237;0.4377801567;0.8658008658;0.8722282949;0.8658008658;0.8636289268
11;0.3727410197;0.8805646037;0.8802398997;0.8805646037;0.8801430019;0.3605128229;0.8961038961;0.8965098451;0.8961038961;0.894836412
12;0.3302268436;0.8957654723;0.8963025607;0.8957654723;0.895843555;0.354689382;0.8874458874;0.8950783344;0.8874458874;0.8861781705
13;0.3238734116;0.9066232356;0.9064469357;0.9066232356;0.9063581703;0.333648473;0.8874458874;0.8930475764;0.8874458874;0.8865630059
14;0.2962367505;0.9022801303;0.9039998966;0.9022801303;0.9023034832;0.3427113593;0.8917748918;0.9089937798;0.8917748918;0.8918637615
15;0.2783632765;0.9109663409;0.9109728676;0.9109663409;0.910616004;0.3213156573;0.8917748918;0.8975562677;0.8917748918;0.891827794
16;0.2626804888;0.9098805646;0.9102171873;0.9098805646;0.909762807;0.3123268336;0.9004329004;0.9076086612;0.9004329004;0.8976660864
17;0.2569794287;0.9109663409;0.9114112565;0.9109663409;0.9110417584;0.2777801231;0.9090909091;0.9187214908;0.9090909091;0.9081050136
18;0.2180513451;0.9326818675;0.9329383655;0.9326818675;0.9325415649;0.2655829713;0.9177489177;0.9241658125;0.9177489177;0.9174445037
19;0.2223382985;0.9315960912;0.9314052613;0.9315960912;0.9314564604;0.278505221;0.9004329004;0.9055681298;0.9004329004;0.8987986738
20;0.2132976284;0.9294245385;0.9300830718;0.9294245385;0.9292034759;0.2482442297;0.9350649351;0.9392241092;0.9350649351;0.934146148
21;0.196858119;0.9337676439;0.9341482816;0.9337676439;0.9335576109;0.2436124086;0.9264069264;0.9317648826;0.9264069264;0.9268905526
22;0.1843057757;0.9337676439;0.9349726752;0.9337676439;0.9339200676;0.2258944437;0.9264069264;0.9305649257;0.9264069264;0.9270703046
23;0.1778350621;0.9478827362;0.9483390323;0.9478827362;0.947750673;0.2308214866;0.9177489177;0.9262852033;0.9177489177;0.9173039313
24;0.156703265;0.9565689468;0.9571030361;0.9565689468;0.9564203652;0.2337171175;0.9220779221;0.9292540793;0.9220779221;0.9230972325
25;0.1473475943;0.9554831705;0.955489653;0.9554831705;0.9553109914;0.2023027688;0.9393939394;0.943431345;0.9393939394;0.939403607
26;0.1460005527;0.9511400651;0.9514735425;0.9511400651;0.9512065981;0.2206728384;0.9307359307;0.9349424826;0.9307359307;0.9303687538
27;0.1426194901;0.9543973941;0.9544483455;0.9543973941;0.9543330369;0.211036386;0.9437229437;0.9462420408;0.9437229437;0.9423872589
28;0.1296176982;0.9609120521;0.9610363699;0.9609120521;0.9609220857;0.2178952862;0.9437229437;0.9533528837;0.9437229437;0.9440396024
29;0.1289984807;0.9587404995;0.9590260704;0.9587404995;0.9586313974;0.2012810782;0.9437229437;0.9479587645;0.9437229437;0.9434740678
30;0.1098831654;0.9695982628;0.9699225463;0.9695982628;0.9695149686;0.2089909725;0.9437229437;0.9462263951;0.9437229437;0.943261694
