Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.288423522;0.1965255157;0.1966119533;0.1965255157;0.1251431086;2.25625217;0.2813852814;0.3340333695;0.2813852814;0.1878969515
2;2.20057106;0.4451682953;0.6049541475;0.4451682953;0.3602807861;2.112722635;0.3593073593;0.7171378618;0.3593073593;0.3001770462
3;1.953320789;0.4766558089;0.6233181979;0.4766558089;0.4433318483;1.749225825;0.5714285714;0.6694957481;0.5714285714;0.5368699169
4;1.457038418;0.6471226927;0.6596776102;0.6471226927;0.6289466998;1.236286759;0.6363636364;0.7496491402;0.6363636364;0.6272038288
5;0.9690970262;0.7535287731;0.7632308739;0.7535287731;0.7473901379;0.8719471097;0.7662337662;0.7881097091;0.7662337662;0.7581461739
6;0.7011079689;0.7904451683;0.7912954466;0.7904451683;0.7890434486;0.6807972044;0.7878787879;0.8124721612;0.7878787879;0.783921243
7;0.5628374239;0.8143322476;0.8175818648;0.8143322476;0.8135241337;0.5832883865;0.8095238095;0.8342228807;0.8095238095;0.8095978904
8;0.4767492175;0.8631921824;0.8629842129;0.8631921824;0.8629129641;0.5107716694;0.8225108225;0.843960356;0.8225108225;0.8210867756
9;0.4295890033;0.8718783931;0.8725267347;0.8718783931;0.8719985183;0.4643406644;0.8528138528;0.87073491;0.8528138528;0.8543470317
10;0.3890443911;0.8859934853;0.8861006445;0.8859934853;0.8856893942;0.432339862;0.8614718615;0.86783791;0.8614718615;0.8613191258
11;0.3600575993;0.904451683;0.9047330146;0.904451683;0.9044188315;0.3902567029;0.8658008658;0.8839495393;0.8658008658;0.8674089224
12;0.3530450364;0.9087947883;0.9090796288;0.9087947883;0.9087222655;0.3937758803;0.8614718615;0.878018317;0.8614718615;0.8609639669
13;0.3090723882;0.9218241042;0.9222451376;0.9218241042;0.921768816;0.3740764782;0.8831168831;0.895521184;0.8831168831;0.8833178619
14;0.2819683899;0.9196525516;0.9196264757;0.9196525516;0.9195633697;0.3486590162;0.8874458874;0.901414873;0.8874458874;0.887053696
15;0.2609731863;0.9261672096;0.9261612607;0.9261672096;0.9260137546;0.3095988482;0.9090909091;0.9113996385;0.9090909091;0.909230164
16;0.2706641063;0.9272529859;0.9274535993;0.9272529859;0.9269469818;0.3384928145;0.9047619048;0.9119336011;0.9047619048;0.9057868155
17;0.2745996614;0.9185667752;0.9188528031;0.9185667752;0.9185891698;0.3770832792;0.8787878788;0.8954465129;0.8787878788;0.8808781343
18;0.2621174892;0.9218241042;0.9222494744;0.9218241042;0.9218365714;0.3109579124;0.8831168831;0.88997003;0.8831168831;0.8844103157
19;0.2418797056;0.9272529859;0.9272491926;0.9272529859;0.9271705792;0.2678011172;0.9090909091;0.9116872185;0.9090909091;0.9092476044
20;0.1990907672;0.9402823018;0.940620366;0.9402823018;0.9402365586;0.2953068018;0.9047619048;0.9117091025;0.9047619048;0.9053656422
21;0.1998942887;0.9489685125;0.9492246372;0.9489685125;0.9488306246;0.3231291696;0.8787878788;0.8899914003;0.8787878788;0.8753226139
22;0.1901270246;0.9511400651;0.9515784599;0.9511400651;0.9511208363;0.2692719139;0.9177489177;0.9255194106;0.9177489177;0.9182027068
23;0.1820799246;0.9467969598;0.9466722486;0.9467969598;0.9465566512;0.2690149024;0.9090909091;0.9145463828;0.9090909091;0.909140167
24;0.1603824139;0.9467969598;0.9469711711;0.9467969598;0.9468176436;0.2664591745;0.9177489177;0.9226996516;0.9177489177;0.9171800754
25;0.1590347156;0.9500542888;0.9502841411;0.9500542888;0.9499379833;0.2863143124;0.9047619048;0.9158272128;0.9047619048;0.9041897407
26;0.1589633306;0.9522258415;0.9524208938;0.9522258415;0.9521766537;0.231100861;0.9307359307;0.9334100019;0.9307359307;0.9306628866
27;0.1362877245;0.9587404995;0.9588544935;0.9587404995;0.9586566255;0.2687872872;0.9264069264;0.9287717189;0.9264069264;0.9257522766
28;0.1383870016;0.9674267101;0.9676420345;0.9674267101;0.9674542689;0.225888323;0.9393939394;0.9401115047;0.9393939394;0.9389412968
29;0.1413334603;0.9565689468;0.9565798117;0.9565689468;0.9564739186;0.2582058944;0.9264069264;0.9288542402;0.9264069264;0.9262432362
30;0.1258549904;0.9652551574;0.9652213397;0.9652551574;0.9651819692;0.2341679223;0.9307359307;0.9343156843;0.9307359307;0.9310567085
31;0.116950879;0.9652551574;0.9653470828;0.9652551574;0.9652035233;0.2200171631;0.9350649351;0.9402016734;0.9350649351;0.9350449473
32;0.1038441626;0.9717698154;0.9718967803;0.9717698154;0.971729829;0.2392554842;0.9307359307;0.9332362143;0.9307359307;0.9306790389
33;0.1073477477;0.9685124864;0.9686061245;0.9685124864;0.9684800019;0.2389736325;0.9264069264;0.9315370776;0.9264069264;0.9263594033
34;0.08670437255;0.9717698154;0.9719533463;0.9717698154;0.9717482731;0.2576879095;0.9090909091;0.9168921799;0.9090909091;0.9077867752
35;0.1180658956;0.9641693811;0.9641927602;0.9641693811;0.9641129782;0.2773348298;0.9177489177;0.924865275;0.9177489177;0.9149280778
36;0.09708219059;0.9728555917;0.9731578159;0.9728555917;0.9728936443;0.2310311478;0.9350649351;0.9371976933;0.9350649351;0.934502631
