Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.089174694;0.4516829533;0.5772461542;0.4516829533;0.4304447035;1.894027336;0.6666666667;0.7326521038;0.6666666667;0.6659900732
2;1.729429177;0.7557003257;0.7926800554;0.7557003257;0.7400793733;1.608911697;0.7489177489;0.7995640448;0.7489177489;0.7466430129
3;1.468811518;0.7839305103;0.8165349718;0.7839305103;0.7713029066;1.396085739;0.7878787879;0.820206193;0.7878787879;0.7828727277
4;1.268468756;0.8208469055;0.8360558505;0.8208469055;0.8163720879;1.237387085;0.7922077922;0.8029756264;0.7922077922;0.786585813
5;1.119565812;0.8371335505;0.8427182613;0.8371335505;0.8342986519;1.118016477;0.8008658009;0.8151007524;0.8008658009;0.7977288149
6;1.009393794;0.8393051031;0.8475633813;0.8393051031;0.8382047171;1.025274448;0.8138528139;0.8243520769;0.8138528139;0.8110344497
7;0.9176207133;0.8501628664;0.8574822491;0.8501628664;0.8490818567;0.9496425271;0.8268398268;0.8322165837;0.8268398268;0.8229926432
8;0.8453105051;0.8631921824;0.8672769901;0.8631921824;0.8623721691;0.8895747821;0.8225108225;0.8304815751;0.8225108225;0.8202732891
9;0.7879782072;0.8642779587;0.8678791555;0.8642779587;0.8639417961;0.8388484081;0.8354978355;0.8403072557;0.8354978355;0.8334758256
10;0.7381821033;0.8718783931;0.8740830561;0.8718783931;0.8715983291;0.7972705483;0.8441558442;0.8465557993;0.8441558442;0.8413980765
