Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.100606439;0.3669923996;0.4539234289;0.3669923996;0.333979918;1.946358482;0.5281385281;0.6716821511;0.5281385281;0.4909985092
2;1.743051531;0.7643865364;0.7852077894;0.7643865364;0.7623811096;1.664293925;0.7056277056;0.7555177628;0.7056277056;0.7031126518
3;1.477858751;0.8023887079;0.818502002;0.8023887079;0.7973349731;1.452098767;0.7575757576;0.7669638526;0.7575757576;0.7573186432
4;1.280936681;0.8360477742;0.8424380037;0.8360477742;0.8336472549;1.295564628;0.7575757576;0.7871790294;0.7575757576;0.7602384415
5;1.132889641;0.8338762215;0.8395594429;0.8338762215;0.8315098048;1.173610167;0.8008658009;0.8132983028;0.8008658009;0.8027715591
6;1.020809151;0.8338762215;0.8395451978;0.8338762215;0.8313567917;1.08036317;0.8008658009;0.8131694634;0.8008658009;0.8029428226
7;0.9342455402;0.8469055375;0.8516721426;0.8469055375;0.8457296317;1.006044567;0.8051948052;0.8176365836;0.8051948052;0.8073956822
8;0.8642344629;0.8490770901;0.8538808583;0.8490770901;0.8476214796;0.9439188798;0.8138528139;0.8212675534;0.8138528139;0.8149759991
9;0.8042530644;0.8588490771;0.8622764145;0.8588490771;0.8577654882;0.8942467868;0.8095238095;0.8168039723;0.8095238095;0.8092821694
10;0.7592375576;0.8577633008;0.861963175;0.8577633008;0.8566964375;0.8517726004;0.8225108225;0.828885925;0.8225108225;0.8232810751
