Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.116412483;0.3789359392;0.4163729026;0.3789359392;0.3689424009;1.926011777;0.6406926407;0.719099868;0.6406926407;0.6360299499
2;1.748081413;0.7187839305;0.7554410113;0.7187839305;0.7200847663;1.63834544;0.7489177489;0.7734935329;0.7489177489;0.7429646951
3;1.479887568;0.7817589577;0.7952074271;0.7817589577;0.7791860284;1.420697172;0.7835497835;0.7902658935;0.7835497835;0.7808183889
4;1.281133323;0.8067318132;0.8105822072;0.8067318132;0.8047726702;1.262752732;0.7835497835;0.7969689575;0.7835497835;0.7822230222
5;1.131027474;0.8143322476;0.8194745105;0.8143322476;0.8129539331;1.144047542;0.7922077922;0.8044601409;0.7922077922;0.7908645241
6;1.022985618;0.8219326819;0.8268023775;0.8219326819;0.8203390955;1.05108525;0.7965367965;0.8027382938;0.7965367965;0.7952136027
7;0.931704254;0.8284473398;0.8326094788;0.8284473398;0.8273742158;0.9767490745;0.8008658009;0.8081332107;0.8008658009;0.7995261466
8;0.8640814218;0.8382193268;0.8414003978;0.8382193268;0.8369035222;0.9180736899;0.8095238095;0.8180332326;0.8095238095;0.8083368996
9;0.8070823817;0.8447339848;0.8470590592;0.8447339848;0.8437887259;0.8667068243;0.8095238095;0.8180332326;0.8095238095;0.8083368996
10;0.7599500839;0.8447339848;0.8474951286;0.8447339848;0.843662514;0.8251629313;0.8138528139;0.8204775023;0.8138528139;0.812851394
