method_name,image_name,pcc_clean,psnr_clean,noise_model,circuit_depth,circuit_size,cnot_count,n_qubits,n_shots,pcc_noised_0.01,psnr_noised_0.01,pcc_noised_0.1,psnr_noised_0.1,pcc_noised_0.2,psnr_noised_0.2,pcc_noised_0.5,psnr_noised_0.5,pcc_noised_0.9,psnr_noised_0.9,pcc_noised_1.0,psnr_noised_1.0
frqi,image_010_4x4_,0.995283107056373,31.324049795748543,depolarizing_1q,3,7,455,5,1024,0.9918025375204735,31.087153246451855,0.9894095230844171,28.179938643621774,0.9788636899176827,28.012985303198032,0.904526347515948,28.639954434395506,0.7034190314926332,28.93675362581103,-0.026783635482509865,28.29397704805416
frqi,image_011_4x4_,0.9891705994517236,31.14653564209844,depolarizing_1q,3,7,454,5,1024,0.9903511031890216,28.633854791793063,0.9848607720163346,28.00243136162738,0.9749311919819272,30.92404347725923,0.9459573944986287,27.350315652191934,0.579516812565117,27.418889889820232,-0.5553354672580882,29.837765880368856
frqi,image_012_4x4_,0.9921207720633733,31.162872757861663,depolarizing_1q,3,7,453,5,1024,0.991944122352787,29.438486411369343,0.9893314021632584,27.001822424757236,0.9676282075944838,28.285530475241178,0.9164581374140128,27.826830600111485,0.3513945399610402,28.682893504144786,-0.13644658863081272,27.42811547973456
frqi,image_013_4x4_,0.994986509027322,30.394767382349876,depolarizing_1q,3,7,455,5,1024,0.9938701582939445,30.468534672937416,0.9764144057472575,29.168297984062722,0.9840090800630971,27.885433854149,0.9679100570104118,28.29397704805416,0.7035871084786544,28.06346978208942,-0.1335684379937317,27.08422569859114
frqi,image_014_4x4_,0.9965273341973594,33.15632358467908,depolarizing_1q,3,7,454,5,1024,0.9924661698727173,29.652764274777287,0.9834638897174071,28.155301638772535,0.9800324796868862,28.643007471300876,0.9588654176431265,27.22734117362242,0.736586060237338,26.90250349357836,0.11530203900774108,27.929263292295772
frqi,image_015_4x4_,0.9896429388084267,29.456865384287457,depolarizing_1q,3,7,455,5,1024,0.9959924973731938,29.754130245520834,0.988132259947986,28.213006911146014,0.9870428562802738,30.228831908541984,0.9747612092526051,28.066143186186785,0.5213370673770559,27.033331231546818,0.17323617083295317,27.058703912200418
frqi,image_016_8x8_,0.968639374705293,28.072833905148435,depolarizing_1q,3,9,7717,7,1024,0.9576929321466308,28.736391135448592,0.935967290104831,28.2247792315049,0.9294532601257491,28.071494936486978,0.8733553740029353,27.61084196869453,0.15877869552488472,27.37818612910404,0.12889787042069384,27.931207169158828
frqi,image_017_8x8_,0.9617696206727293,28.354996391078732,depolarizing_1q,3,9,7717,7,1024,0.9599637941273294,27.9350975350377,0.9402561195464025,28.158715098681842,0.9312657198979182,28.04214158787167,0.8403398253450598,27.653796847272552,0.34829364546274494,27.805371448204255,-0.021162341289070782,27.92020335346152
frqi,image_018_8x8_,0.9640714356342176,28.669045306982966,depolarizing_1q,3,9,7717,7,1024,0.975630966817948,28.117253067829445,0.9333976456418354,28.321542418152276,0.9088433088754916,27.699023531904988,0.854957952396854,27.359964752668237,0.06392618232558123,28.016949652920168,-0.020349459172498943,28.210241584838617
frqi,image_019_8x8_,0.9664355404878106,28.639191510402497,depolarizing_1q,3,9,7717,7,1024,0.9649081738149371,28.250512185053008,0.9464685551284107,28.553833033561425,0.9524394565126828,28.038818498858795,0.7781878529268442,27.162246380633004,0.2967545272988824,28.28342139637219,-0.04288081218311425,27.56175509531438
