Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.322610678;0.1172638436;0.125458994;0.1172638436;0.1067822106;2.24136343;0.1428571429;0.07141290317;0.1428571429;0.07140022887
2;2.216928383;0.1563517915;0.1547054453;0.1563517915;0.1364439495;2.199202808;0.1774891775;0.1733276102;0.1774891775;0.1123168346
3;2.18963132;0.1661237785;0.1829765888;0.1661237785;0.1556681315;2.170716532;0.1818181818;0.2170546348;0.1818181818;0.1371090087
4;2.164180678;0.1867535288;0.1802562809;0.1867535288;0.1678894868;2.164999604;0.1904761905;0.1355405577;0.1904761905;0.1445283296
5;2.132453041;0.2182410423;0.208877496;0.2182410423;0.2028417879;2.141368071;0.2251082251;0.2087356011;0.2251082251;0.1835020041
6;2.105022743;0.2214983713;0.2140594566;0.2214983713;0.2086474552;2.126433754;0.1861471861;0.1385988912;0.1861471861;0.1385528375
7;2.097189683;0.223669924;0.2273200227;0.223669924;0.2044877722;2.127683949;0.2294372294;0.2892050629;0.2294372294;0.1969761051
8;2.085566963;0.230184582;0.2089485903;0.230184582;0.2126167027;2.116318218;0.2251082251;0.255974759;0.2251082251;0.1670408011
9;2.067440226;0.2356134636;0.2328367086;0.2356134636;0.2259545589;2.108353877;0.2380952381;0.1744814549;0.2380952381;0.1872659601
10;2.050691919;0.2399565689;0.2277896774;0.2399565689;0.229656103;2.1346289;0.2121212121;0.1328870114;0.2121212121;0.155946192
11;2.016653682;0.2649294245;0.2474275749;0.2649294245;0.2471836464;2.104487832;0.2294372294;0.214847128;0.2294372294;0.2014605905
12;2.009441193;0.2605863192;0.2525293841;0.2605863192;0.2470642067;2.097082551;0.2380952381;0.2251961199;0.2380952381;0.2192858334
13;2.007536991;0.2573289902;0.2447737303;0.2573289902;0.2451767863;2.102735368;0.2424242424;0.224339076;0.2424242424;0.2214181856
14;1.985365654;0.2725298588;0.2710609144;0.2725298588;0.266167029;2.092668923;0.2554112554;0.2415903023;0.2554112554;0.2229833494
15;1.992959267;0.2790445168;0.2656846139;0.2790445168;0.2655981914;2.101407496;0.2121212121;0.1572874144;0.2121212121;0.175750514
16;1.955925436;0.2953311618;0.2893338577;0.2953311618;0.2846574772;2.09900496;0.2424242424;0.2180799027;0.2424242424;0.2230558733
17;1.951129607;0.2996742671;0.2888572626;0.2996742671;0.2896546421;2.09362874;0.2294372294;0.2402020015;0.2294372294;0.2036354239
18;1.937389694;0.2975027144;0.2982902699;0.2975027144;0.2883716279;2.137563141;0.2424242424;0.2146107702;0.2424242424;0.2122843402
19;1.954952376;0.2844733985;0.267047934;0.2844733985;0.2686520939;2.120745993;0.2034632035;0.1687349145;0.2034632035;0.1661447049
