pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
8;2;7;1;1;1;1;3;3;2
1;8;1;2;0;1;1;0;4;11
2;0;9;3;1;5;0;6;2;1
3;2;3;6;1;8;0;1;3;2
3;0;8;4;6;4;0;1;1;1
1;0;6;0;2;10;0;4;2;3
2;2;6;1;3;4;2;3;6;0
0;2;5;8;1;2;0;7;0;4
5;2;4;2;1;3;1;1;5;5
2;4;1;1;0;1;0;0;5;15
