pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
0;1;16;0;0;4;0;1;6;1
0;11;2;3;0;1;0;2;6;4
1;1;19;0;0;4;0;0;3;1
4;1;7;2;1;6;0;5;2;1
1;1;8;0;0;10;0;2;6;0
3;0;6;2;0;13;1;1;2;0
0;4;8;2;0;11;0;2;2;0
2;0;7;6;0;4;2;6;2;0
2;2;4;0;0;2;0;0;18;1
3;10;0;1;1;3;1;1;4;5
