pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
5;3;1;1;5;6;1;1;4;2
2;13;0;0;1;5;0;0;5;3
5;3;1;3;7;5;0;1;2;2
2;4;1;9;1;7;1;2;1;1
3;1;1;2;8;7;0;1;5;0
2;3;0;3;4;13;0;2;1;0
1;5;0;5;1;12;1;1;2;1
10;3;0;1;6;4;0;2;1;2
3;4;0;4;0;3;0;1;8;6
1;9;0;1;0;2;0;0;3;13
