Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.321224233;0.1259500543;0.1252030989;0.1259500543;0.110400291;2.255859836;0.1688311688;0.1440223277;0.1688311688;0.09709472631
2;2.250305106;0.1270358306;0.09869302818;0.1270358306;0.09862061224;2.214500729;0.1688311688;0.1039940386;0.1688311688;0.119834235
3;2.214924812;0.1748099891;0.1755824862;0.1748099891;0.1564656205;2.215554667;0.1515151515;0.1740691968;0.1515151515;0.09606826867
4;2.179598502;0.1867535288;0.1793896933;0.1867535288;0.1677670106;2.167920017;0.2380952381;0.242253344;0.2380952381;0.2164868233
5;2.166534093;0.2084690554;0.1998969941;0.2084690554;0.1927741075;2.165506395;0.1904761905;0.2161299878;0.1904761905;0.1662827205
6;2.123266352;0.2084690554;0.1833006738;0.2084690554;0.1871361102;2.156316964;0.1948051948;0.1931639582;0.1948051948;0.167515807
7;2.109114635;0.2193268187;0.2119639425;0.2193268187;0.2032626002;2.136847854;0.2640692641;0.2431305064;0.2640692641;0.2354716682
8;2.114698135;0.2377850163;0.2249834773;0.2377850163;0.2184388951;2.136846781;0.2640692641;0.2621300402;0.2640692641;0.2309454788
9;2.069847763;0.2605863192;0.2562940706;0.2605863192;0.2402701934;2.125267903;0.2207792208;0.2591153484;0.2207792208;0.1959374041
10;2.050002289;0.2562432139;0.2405663421;0.2562432139;0.2400741742;2.113095315;0.2207792208;0.1778101847;0.2207792208;0.168375457
11;2.031980858;0.2638436482;0.2659599034;0.2638436482;0.2497016243;2.112984562;0.2207792208;0.2498963815;0.2207792208;0.2099379106
12;2.003836235;0.2616720955;0.2678876889;0.2616720955;0.2530981433;2.115616107;0.2597402597;0.2553645178;0.2597402597;0.2355428572
13;2.005026392;0.2747014115;0.2777692412;0.2747014115;0.2672577438;2.086029315;0.2597402597;0.2526726252;0.2597402597;0.229903679
14;1.983549932;0.2877307275;0.2782801154;0.2877307275;0.2764412391;2.101740511;0.2121212121;0.2271494309;0.2121212121;0.1886933294
15;1.976922972;0.2953311618;0.2915405236;0.2953311618;0.2813656263;2.090758657;0.2813852814;0.2842483373;0.2813852814;0.2765607243
16;1.954735404;0.2833876221;0.279531665;0.2833876221;0.2753117755;2.075772278;0.2857142857;0.2677282711;0.2857142857;0.2670778559
17;1.936226658;0.2931596091;0.2794215809;0.2931596091;0.2801821289;2.083536148;0.29004329;0.2637753688;0.29004329;0.249982592
18;1.936122619;0.3148751357;0.3086242277;0.3148751357;0.3079616805;2.125079823;0.29004329;0.3174317726;0.29004329;0.2679468052
19;1.88899367;0.3246471227;0.3263755602;0.3246471227;0.3192901619;2.099881228;0.2380952381;0.2238245041;0.2380952381;0.2110936661
20;1.892043921;0.3170466884;0.3122220892;0.3170466884;0.3096217109;2.091461039;0.2510822511;0.2389911766;0.2510822511;0.2306369573
21;1.888413664;0.3170466884;0.3157999044;0.3170466884;0.3099738513;2.107200837;0.2380952381;0.2511418014;0.2380952381;0.2273036904
