Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.314058637;0.1281216069;0.1158558578;0.1281216069;0.1102726883;2.256476911;0.1125541126;0.05037699607;0.1125541126;0.05140289537
2;2.226949601;0.1748099891;0.1887082251;0.1748099891;0.1489314241;2.230209001;0.1385281385;0.04434432811;0.1385281385;0.06329673162
3;2.188561528;0.1910966341;0.2273973954;0.1910966341;0.1610977587;2.219713497;0.1731601732;0.221894062;0.1731601732;0.1111373955
4;2.170843597;0.1813246471;0.1720675931;0.1813246471;0.1496348588;2.163623524;0.2121212121;0.1290449375;0.2121212121;0.1572281483
5;2.151350188;0.1921824104;0.2033121158;0.1921824104;0.1612547761;2.131801661;0.2251082251;0.1775515105;0.2251082251;0.1794024652
6;2.128557645;0.213897937;0.1992574253;0.213897937;0.1863118883;2.15186518;0.2034632035;0.1833019702;0.2034632035;0.1639464591
7;2.111803614;0.2095548317;0.1733484963;0.2095548317;0.1792914083;2.123794349;0.2207792208;0.3025886108;0.2207792208;0.1967817348
8;2.091639946;0.2182410423;0.2134874452;0.2182410423;0.1943460338;2.110990763;0.2294372294;0.2031427256;0.2294372294;0.1789435426
9;2.08682282;0.223669924;0.2098980255;0.223669924;0.2002673373;2.082579716;0.2337662338;0.1755725713;0.2337662338;0.1749630774
10;2.048533779;0.2399565689;0.2157477525;0.2399565689;0.2133341484;2.087906106;0.2640692641;0.2753882209;0.2640692641;0.2030664888
11;2.052339519;0.2660152009;0.2370634117;0.2660152009;0.2280259909;2.075094422;0.2510822511;0.2974024253;0.2510822511;0.2098564127
12;2.034988837;0.2475570033;0.2452734451;0.2475570033;0.2225870257;2.062215471;0.2510822511;0.2317515;0.2510822511;0.2103530585
13;2.032254852;0.2497285559;0.228108392;0.2497285559;0.2185100949;2.061158053;0.2554112554;0.1915338131;0.2554112554;0.2060545242
14;2.010980405;0.2736156352;0.2627846057;0.2736156352;0.2544252524;2.067590841;0.2640692641;0.298286977;0.2640692641;0.2245425635
15;2.021187308;0.2584147666;0.2488642716;0.2584147666;0.2388366658;2.067629846;0.2510822511;0.2529845809;0.2510822511;0.2241234938
16;2.004558004;0.2540716612;0.2597722212;0.2540716612;0.2357323135;2.039800858;0.2987012987;0.3157268699;0.2987012987;0.2551624053
17;1.999266117;0.2768729642;0.2745816664;0.2768729642;0.2511723395;2.040096084;0.2770562771;0.2631673522;0.2770562771;0.2564616364
18;1.979221784;0.2757871878;0.2599752042;0.2757871878;0.2580668016;2.080243961;0.2424242424;0.2808233602;0.2424242424;0.2056834684
19;1.968707545;0.2909880565;0.2842201566;0.2909880565;0.2631731743;2.066036828;0.2294372294;0.1603386993;0.2294372294;0.1796709537
20;1.972337285;0.2823018458;0.2637125484;0.2823018458;0.2490123186;2.041912103;0.2597402597;0.2178139529;0.2597402597;0.2202598657
21;1.951844076;0.3018458198;0.3013120024;0.3018458198;0.2827466544;2.087735176;0.2813852814;0.2154596027;0.2813852814;0.219542619
