Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.29633402;0.1226927253;0.1227937633;0.1226927253;0.1153650739;2.272557815;0.1515151515;0.111540867;0.1515151515;0.09380008313
2;2.227883544;0.1498371336;0.1487744804;0.1498371336;0.1438583695;2.237618415;0.1948051948;0.1279696653;0.1948051948;0.1452165178
3;2.188051448;0.2008686211;0.1806124321;0.2008686211;0.1720716964;2.204413239;0.1601731602;0.236597211;0.1601731602;0.1340053565
4;2.138394937;0.2182410423;0.2300961913;0.2182410423;0.2062004303;2.206327915;0.2380952381;0.2456847385;0.2380952381;0.2042499599
5;2.147482235;0.1845819761;0.157071281;0.1845819761;0.1617659636;2.228549973;0.1731601732;0.1534525073;0.1731601732;0.1262543066
6;2.142296407;0.2193268187;0.2038224733;0.2193268187;0.1854755096;2.188484637;0.2207792208;0.1881722232;0.2207792208;0.1865406885
7;2.109304132;0.217155266;0.2176567745;0.217155266;0.2095016408;2.213447682;0.1948051948;0.2410789849;0.1948051948;0.1559386968
8;2.097215833;0.2345276873;0.215833421;0.2345276873;0.2097294126;2.203714331;0.2164502165;0.1720009316;0.2164502165;0.1652952628
9;2.07032282;0.2562432139;0.2461191306;0.2562432139;0.2338752881;2.201930888;0.1904761905;0.1576374223;0.1904761905;0.1485139537
10;2.064737955;0.2432138979;0.2231224405;0.2432138979;0.2191855058;2.186554607;0.2034632035;0.1562695344;0.2034632035;0.1637294762
11;2.055697151;0.2595005429;0.2474664376;0.2595005429;0.2401043721;2.206520883;0.1688311688;0.150525741;0.1688311688;0.140371725
12;2.03398313;0.2584147666;0.2660472235;0.2584147666;0.2441243602;2.18382171;0.1774891775;0.2222070222;0.1774891775;0.1484448197
13;2.050425285;0.2453854506;0.2176343674;0.2453854506;0.2160805954;2.20028108;0.1904761905;0.1652074452;0.1904761905;0.1577587865
14;2.019074559;0.2801302932;0.2693654359;0.2801302932;0.2616723007;2.195165269;0.1948051948;0.1787127685;0.1948051948;0.1718256571
15;2.008032001;0.2605863192;0.2539708303;0.2605863192;0.2479516404;2.260027115;0.1948051948;0.1644936061;0.1948051948;0.1664534665
16;1.999061646;0.2953311618;0.2903969523;0.2953311618;0.2805451329;2.19818116;0.1774891775;0.1916660995;0.1774891775;0.1597118067
17;1.981164293;0.2844733985;0.2738027288;0.2844733985;0.2681268272;2.231036663;0.1731601732;0.1423026664;0.1731601732;0.1409037603
