pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
12;1;2;0;2;0;6;2;2;2
9;2;0;0;3;1;7;1;4;2
7;0;2;0;4;1;8;1;2;4
6;0;0;1;6;1;8;0;4;3
7;1;1;0;4;0;8;2;5;0
5;1;3;0;3;0;6;2;2;6
2;1;2;0;3;2;9;3;5;2
4;1;1;0;6;2;7;1;4;3
6;0;2;1;2;2;9;1;2;4
3;0;4;0;3;2;12;1;3;1
