pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
1;0;0;0;23;2;2;0;0;1
1;0;0;0;19;1;4;2;1;1
0;0;0;0;18;1;5;1;2;2
0;0;0;0;14;0;5;0;7;3
0;0;0;0;21;0;2;1;4;0
3;0;0;0;18;1;4;1;1;0
0;0;0;0;16;1;4;1;7;0
1;0;0;0;17;1;2;1;4;3
0;0;0;0;19;0;2;0;5;3
1;0;0;0;22;0;2;2;2;0
