pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
12;1;1;0;6;6;2;0;1;0
6;1;0;0;6;6;5;1;4;0
5;1;0;1;8;6;4;1;2;1
10;0;1;0;6;6;5;0;0;1
7;1;0;0;10;3;2;0;5;0
5;0;0;0;12;6;5;0;0;0
5;1;0;0;8;7;5;0;3;0
11;0;0;0;7;4;3;1;2;1
9;0;0;0;7;5;2;3;3;0
4;1;0;0;9;6;5;0;2;2
