pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
0;0;1;1;16;5;1;0;5;0
0;2;0;0;13;4;1;0;8;1
1;0;0;1;19;4;0;0;4;0
0;0;1;1;11;4;2;0;10;0
2;0;2;0;12;5;0;0;7;0
1;1;0;1;14;1;2;0;8;0
0;0;1;0;19;4;3;0;2;0
0;0;1;0;20;2;1;0;5;0
1;0;0;1;12;5;2;1;7;0
0;0;2;0;11;3;4;0;9;0
