pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
26;0;1;0;1;0;0;0;1;0
0;29;0;0;0;0;0;0;0;0
1;0;23;4;0;0;0;0;1;0
1;0;0;24;0;2;0;0;2;0
0;0;1;0;26;0;0;0;0;1
1;0;1;5;1;13;0;3;4;0
1;0;3;1;2;1;21;0;0;0
0;0;0;0;0;0;0;28;0;1
0;1;0;8;1;0;0;0;19;0
2;0;0;2;6;0;0;10;0;9
