pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
29;0;0;0;0;0;0;0;0;0
0;27;0;0;0;0;1;0;1;0
1;0;27;0;1;0;0;0;0;0
1;0;1;18;0;4;2;0;3;0
0;0;1;0;25;0;1;1;0;0
0;0;1;2;0;24;0;0;1;0
0;0;0;0;0;0;27;0;2;0
1;0;0;0;0;2;0;21;2;3
0;0;0;0;1;2;1;1;24;0
0;0;1;0;7;2;0;1;1;17
