Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.102091571;0.4733984799;0.548240391;0.4733984799;0.4698104048;1.916251508;0.670995671;0.7587519478;0.670995671;0.6589402981
2;1.739675236;0.7448425624;0.7890689771;0.7448425624;0.7363137976;1.628367964;0.7575757576;0.8052796132;0.7575757576;0.7536097582
3;1.475846784;0.789359392;0.8076277683;0.789359392;0.7827140543;1.41493849;0.7705627706;0.8038262629;0.7705627706;0.7668931783
4;1.276629569;0.8089033659;0.8236330168;0.8089033659;0.8057317361;1.253985258;0.7835497835;0.7977030945;0.7835497835;0.7768584191
5;1.128445864;0.8175895765;0.8293007027;0.8175895765;0.8121008819;1.133678778;0.8008658009;0.8059325902;0.8008658009;0.796424652
6;1.016629483;0.8349619978;0.8387051192;0.8349619978;0.8318540912;1.03852127;0.8051948052;0.8077931875;0.8051948052;0.8008543834
7;0.9233280739;0.8371335505;0.8430664304;0.8371335505;0.8357115199;0.9620895823;0.8051948052;0.8056915981;0.8051948052;0.8017591647
8;0.8506902785;0.8566775244;0.8580258416;0.8566775244;0.8559066089;0.9015173594;0.8268398268;0.8272530947;0.8268398268;0.8234570204
9;0.7929466665;0.8653637351;0.8671773084;0.8653637351;0.8647515847;0.8510110617;0.8311688312;0.8315423529;0.8311688312;0.8274044424
10;0.7433705941;0.8697068404;0.8716836283;0.8697068404;0.8696795364;0.8085017721;0.8398268398;0.8406629086;0.8398268398;0.8357569033
