Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.296608988;0.1172638436;0.09876776052;0.1172638436;0.05901948501;2.26812005;0.2554112554;0.2510159062;0.2554112554;0.171282742
2;2.223297691;0.3311617807;0.4303359728;0.3311617807;0.2820822613;2.155224144;0.4891774892;0.5087232853;0.4891774892;0.4081352081
3;2.03357238;0.5233441911;0.6190592012;0.5233441911;0.4858699237;1.864516407;0.6277056277;0.7394215365;0.6277056277;0.6042478588
4;1.616692138;0.5863192182;0.6195889533;0.5863192182;0.5553117984;1.416526079;0.5714285714;0.6681478714;0.5714285714;0.519981825
5;1.169024924;0.6851248643;0.6864235594;0.6851248643;0.6781275157;1.007967025;0.7316017316;0.7777907959;0.7316017316;0.7264803247
6;0.843683962;0.7709011944;0.7676765497;0.7709011944;0.7633916501;0.7725916505;0.7878787879;0.8035150493;0.7878787879;0.7847014686
7;0.6799537619;0.8089033659;0.8094503906;0.8089033659;0.8061727302;0.677596122;0.7878787879;0.8101565934;0.7878787879;0.7886671098
8;0.5990285516;0.8208469055;0.8214042653;0.8208469055;0.8198922949;0.637134105;0.8138528139;0.8432418092;0.8138528139;0.8151938066
9;0.526231126;0.8317046688;0.8302799052;0.8317046688;0.8304306036;0.5914715976;0.8268398268;0.8384162246;0.8268398268;0.8248829015
10;0.4671077708;0.8653637351;0.8663651326;0.8653637351;0.8644940793;0.5220453963;0.8441558442;0.8576399217;0.8441558442;0.8437316587
11;0.425701948;0.8794788274;0.8800278315;0.8794788274;0.8790273976;0.5099455789;0.8311688312;0.8497174935;0.8311688312;0.8318513923
12;0.4031042298;0.884907709;0.8859182913;0.884907709;0.884319133;0.5208881646;0.8484848485;0.8626596823;0.8484848485;0.8456935353
13;0.3648359517;0.8827361564;0.8827730299;0.8827361564;0.8821941119;0.4203432426;0.8874458874;0.8916483867;0.8874458874;0.8871540043
14;0.3524004906;0.8968512486;0.8977049589;0.8968512486;0.8966893033;0.4139256775;0.8831168831;0.8872922803;0.8831168831;0.8821627602
15;0.3432911108;0.9033659066;0.9033187704;0.9033659066;0.9031829463;0.4021049626;0.8961038961;0.9019413805;0.8961038961;0.8952923491
16;0.3033022702;0.9087947883;0.9107659072;0.9087947883;0.9089348147;0.434168838;0.8658008658;0.8793514789;0.8658008658;0.8663676259
17;0.2914149125;0.9066232356;0.9068404417;0.9066232356;0.9066898314;0.3986780606;0.9004329004;0.9098200709;0.9004329004;0.9001804164
18;0.2701243381;0.9185667752;0.9186145168;0.9185667752;0.9180305411;0.348722402;0.9090909091;0.9120789392;0.9090909091;0.9088254851
19;0.2528237234;0.9174809989;0.9181533362;0.9174809989;0.9175074553;0.340222694;0.9090909091;0.9132030876;0.9090909091;0.9083922574
20;0.2456367602;0.9261672096;0.9264022324;0.9261672096;0.9261650719;0.3467971794;0.9004329004;0.9044642947;0.9004329004;0.9003354377
21;0.2340015262;0.9261672096;0.9261318741;0.9261672096;0.9257870489;0.3376861811;0.9090909091;0.9121520191;0.9090909091;0.9085867801
22;0.2403391709;0.9207383279;0.9218649291;0.9207383279;0.9208530274;0.3393417671;0.9177489177;0.9224311101;0.9177489177;0.9175647241
23;0.2157469441;0.9326818675;0.9333017835;0.9326818675;0.932559648;0.3457389213;0.9047619048;0.9108172131;0.9047619048;0.9053293687
24;0.2076112603;0.9348534202;0.9346275489;0.9348534202;0.934558102;0.3323866874;0.9047619048;0.9111028358;0.9047619048;0.9048615731
25;0.1891434357;0.9402823018;0.9406623603;0.9402823018;0.9399393188;0.3060848825;0.9220779221;0.926673663;0.9220779221;0.9227419581
26;0.1692611232;0.9511400651;0.9513384387;0.9511400651;0.9510490705;0.317317348;0.9047619048;0.9089930842;0.9047619048;0.9046471947
27;0.1706448217;0.9457111835;0.945959267;0.9457111835;0.9456235162;0.3203037456;0.9134199134;0.9201200315;0.9134199134;0.9142110598
28;0.1660415143;0.9413680782;0.9421650033;0.9413680782;0.9415004481;0.320128426;0.9134199134;0.9186958064;0.9134199134;0.9133178549
29;0.1641751443;0.9522258415;0.9527998284;0.9522258415;0.9520664509;0.3403996229;0.9177489177;0.927879602;0.9177489177;0.9185829978
30;0.1582230896;0.9457111835;0.945748996;0.9457111835;0.9456358312;0.3249892071;0.9177489177;0.9216838925;0.9177489177;0.9175174041
