Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.307690514;0.09229098806;0.03080753077;0.09229098806;0.03683505839;2.301471488;0.09956709957;0.009913607316;0.09956709957;0.01803183693
2;2.297778228;0.102062975;0.1112308531;0.102062975;0.04091864158;2.299756225;0.1645021645;0.1450497701;0.1645021645;0.1288187862
3;2.291947336;0.1357220413;0.429020435;0.1357220413;0.09507606466;2.298684422;0.1385281385;0.04660301736;0.1385281385;0.06194449555
4;2.28399738;0.233441911;0.483008866;0.233441911;0.1893293966;2.296195094;0.1861471861;0.1422242686;0.1861471861;0.1484428523
5;2.276626698;0.325732899;0.4751170452;0.325732899;0.3053479557;2.29495465;0.1731601732;0.2894600917;0.1731601732;0.1195849505
6;2.268565823;0.2833876221;0.5938108707;0.2833876221;0.2631395679;2.292270263;0.1904761905;0.165563195;0.1904761905;0.1474948405
7;2.261094019;0.3029315961;0.587275648;0.3029315961;0.2421535732;2.290021594;0.1731601732;0.2627913533;0.1731601732;0.1223561019
8;2.25293578;0.4386536374;0.5884856399;0.4386536374;0.4072425482;2.28814613;0.2034632035;0.2415349705;0.2034632035;0.1560309342
9;2.244321741;0.3930510315;0.6255895253;0.3930510315;0.379024203;2.286373138;0.1601731602;0.2294515523;0.1601731602;0.1499461648
10;2.236672804;0.5200868621;0.6244069467;0.5200868621;0.5304497272;2.284343815;0.2077922078;0.177866575;0.2077922078;0.1777349403
11;2.229916819;0.5027144408;0.6351326656;0.5027144408;0.4933041125;2.281896528;0.2077922078;0.2512083131;0.2077922078;0.2051604123
12;2.221858937;0.5005428882;0.6276290198;0.5005428882;0.4869409202;2.279499737;0.1991341991;0.2216236218;0.1991341991;0.1911727854
13;2.213498625;0.437567861;0.6819173923;0.437567861;0.441875117;2.277648465;0.1731601732;0.2355230469;0.1731601732;0.1708183671
14;2.207900993;0.5081433225;0.5936984992;0.5081433225;0.4853889011;2.275559314;0.2121212121;0.2463478864;0.2121212121;0.18824006
15;2.197576922;0.5993485342;0.6552847921;0.5993485342;0.5936591752;2.273541562;0.2034632035;0.2509091641;0.2034632035;0.1892901435
16;2.190569405;0.6058631922;0.6388241851;0.6058631922;0.6055511378;2.271168788;0.2251082251;0.2303584021;0.2251082251;0.2100102049
17;2.180396495;0.5982627579;0.735890503;0.5982627579;0.5948035473;2.268704557;0.1904761905;0.1683357047;0.1904761905;0.1681371955
18;2.17450793;0.572204126;0.6626231465;0.572204126;0.5791059861;2.265707747;0.1991341991;0.2335142966;0.1991341991;0.1849296968
19;2.165544703;0.6319218241;0.7050351619;0.6319218241;0.626232895;2.263558578;0.1904761905;0.206227425;0.1904761905;0.1813604708
20;2.157311341;0.6503800217;0.7031626645;0.6503800217;0.6422626096;2.262131437;0.1991341991;0.1865275686;0.1991341991;0.1907186021
21;2.149393234;0.654723127;0.69897551;0.654723127;0.6552829993;2.25979406;0.1861471861;0.2209834237;0.1861471861;0.1848474412
22;2.140181953;0.6938110749;0.7177191252;0.6938110749;0.6934911903;2.257635784;0.1904761905;0.1907318015;0.1904761905;0.1875910361
23;2.133031413;0.6438653637;0.7243984413;0.6438653637;0.6485712436;2.254713058;0.1991341991;0.1904029965;0.1991341991;0.185401038
24;2.126525854;0.6047774159;0.7381077034;0.6047774159;0.6131309441;2.253366582;0.2077922078;0.2172642555;0.2077922078;0.20638504
25;2.116803971;0.6883821933;0.7210190908;0.6883821933;0.6858539318;2.25098381;0.2034632035;0.2138138459;0.2034632035;0.1951404943
26;2.108670074;0.7122692725;0.7419916711;0.7122692725;0.7133850663;2.249604034;0.2077922078;0.2175444411;0.2077922078;0.2028536169
27;2.101884694;0.6992399566;0.7236933247;0.6992399566;0.6966485901;2.247236029;0.1904761905;0.1830155856;0.1904761905;0.1779752691
28;2.09333384;0.7014115092;0.7337328514;0.7014115092;0.6991210798;2.244436948;0.1991341991;0.1899394617;0.1991341991;0.1866551617
29;2.085114533;0.7144408252;0.7443118119;0.7144408252;0.7112309847;2.242537769;0.1948051948;0.1979630123;0.1948051948;0.1849383153
30;2.077300647;0.7166123779;0.7443925955;0.7166123779;0.7164320485;2.240663242;0.1861471861;0.2050675034;0.1861471861;0.1902809731
31;2.070058079;0.7155266015;0.7342920429;0.7155266015;0.7151097805;2.239241044;0.2164502165;0.2187858658;0.2164502165;0.2110991094
32;2.060805473;0.7307274701;0.7470615453;0.7307274701;0.7323313085;2.236097908;0.1991341991;0.1935360935;0.1991341991;0.1890215862
33;2.053445298;0.7198697068;0.7439261645;0.7198697068;0.7181951192;2.234509659;0.2164502165;0.2218156287;0.2164502165;0.2176064727
34;2.046872345;0.7274701412;0.7302157336;0.7274701412;0.725310353;2.23367726;0.1991341991;0.1948613115;0.1991341991;0.1894961233
35;2.040209236;0.7057546145;0.7187530306;0.7057546145;0.701455809;2.231196435;0.1818181818;0.2301539577;0.1818181818;0.1809917235
36;2.030429053;0.7339847991;0.7549701138;0.7339847991;0.7333824989;2.228858789;0.2034632035;0.2180093591;0.2034632035;0.208012087
37;2.023135524;0.7415852334;0.750751824;0.7415852334;0.7394628565;2.227092727;0.1991341991;0.1897772622;0.1991341991;0.1842710604
38;2.015605641;0.7187839305;0.7547552673;0.7187839305;0.7164272974;2.224891917;0.1991341991;0.2044972251;0.1991341991;0.1928396391
39;2.00672377;0.7491856678;0.7560608847;0.7491856678;0.7467042321;2.222677247;0.1948051948;0.2040650953;0.1948051948;0.1966433706
40;2.000267728;0.7470141151;0.7650286985;0.7470141151;0.7458952963;2.220767609;0.1991341991;0.2097391876;0.1991341991;0.1971146211
41;1.992962636;0.7339847991;0.7514776496;0.7339847991;0.734317455;2.218975433;0.2077922078;0.2146408143;0.2077922078;0.201165583
42;1.983652641;0.7654723127;0.7768841644;0.7654723127;0.7634258962;2.216955837;0.1904761905;0.1832274825;0.1904761905;0.1819923862
43;1.977113701;0.7600434311;0.769816488;0.7600434311;0.7588961684;2.215302912;0.2121212121;0.2133620041;0.2121212121;0.2105940361
44;1.969794251;0.7654723127;0.7743111022;0.7654723127;0.7645219995;2.213576063;0.2121212121;0.2306201423;0.2121212121;0.212905692
45;1.961947388;0.7600434311;0.7736848713;0.7600434311;0.7592772653;2.212326797;0.2034632035;0.2208940857;0.2034632035;0.2018317449
46;1.954954201;0.7611292074;0.7682830088;0.7611292074;0.760301843;2.210428588;0.2121212121;0.2118977402;0.2121212121;0.2091353496
47;1.948171209;0.76330076;0.7706201895;0.76330076;0.7625787084;2.208409421;0.2077922078;0.2100611457;0.2077922078;0.2033198339
48;1.94063042;0.7687296417;0.7746976459;0.7687296417;0.7673350202;2.20603749;0.2077922078;0.2196026192;0.2077922078;0.208562639
49;1.933082005;0.7687296417;0.7823210057;0.7687296417;0.7672044206;2.204559342;0.1904761905;0.1792663911;0.1904761905;0.1796440042
50;1.925851546;0.7600434311;0.7744768317;0.7600434311;0.7581957859;2.203460646;0.1991341991;0.2052665896;0.1991341991;0.1977552481
