Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.307775863;0.09337676439;0.03555840824;0.09337676439;0.03819103566;2.301263237;0.1038961039;0.05978373882;0.1038961039;0.02614031471
2;2.297824498;0.09880564604;0.1419285009;0.09880564604;0.0394482424;2.29947602;0.1471861472;0.1469833849;0.1471861472;0.1116343608
3;2.291957181;0.1378935939;0.4081499177;0.1378935939;0.09814781655;2.298369503;0.1212121212;0.03872934901;0.1212121212;0.05220030468
4;2.284041734;0.2182410423;0.3937144214;0.2182410423;0.1792106239;2.295834271;0.1991341991;0.247558783;0.1991341991;0.1637100673
5;2.276685953;0.325732899;0.4638572884;0.325732899;0.305146838;2.294504277;0.1904761905;0.1931976393;0.1904761905;0.1286953958
6;2.268781687;0.2833876221;0.5098007049;0.2833876221;0.2629553906;2.29171257;0.2207792208;0.2231647033;0.2207792208;0.1795801784
7;2.261301032;0.3094462541;0.6597235944;0.3094462541;0.263372739;2.289334901;0.1991341991;0.1957667709;0.1991341991;0.1426101561
8;2.253219103;0.4592833876;0.6199092664;0.4592833876;0.4225016742;2.287582286;0.2077922078;0.212104389;0.2077922078;0.1732825986
9;2.245012259;0.4125950054;0.628085424;0.4125950054;0.4142834197;2.28582902;0.1991341991;0.279506019;0.1991341991;0.1845135122
10;2.237208272;0.5233441911;0.6628816135;0.5233441911;0.5287715291;2.283838177;0.2380952381;0.2243016088;0.2380952381;0.2086575299
11;2.23050328;0.5222584148;0.6396704243;0.5222584148;0.5158051077;2.281435935;0.2251082251;0.2356287726;0.2251082251;0.2137021903
12;2.222790763;0.5135722041;0.6341546734;0.5135722041;0.4973038793;2.278870026;0.2164502165;0.2697153741;0.2164502165;0.218680528
13;2.214496909;0.437567861;0.6969164291;0.437567861;0.4503033788;2.277169975;0.2034632035;0.2533971851;0.2034632035;0.2015880139
14;2.209225724;0.4896851249;0.5997220732;0.4896851249;0.4669374639;2.275165923;0.2251082251;0.2572156207;0.2251082251;0.1984076483
15;2.198793243;0.6362649294;0.6697022555;0.6362649294;0.636731694;2.273036098;0.2077922078;0.1820551331;0.2077922078;0.1824104976
16;2.191610632;0.6091205212;0.657328794;0.6091205212;0.6114062244;2.270814896;0.2207792208;0.1992527314;0.2207792208;0.2003814007
17;2.18197862;0.6015200869;0.7091385593;0.6015200869;0.5919942608;2.268204991;0.2554112554;0.2132566728;0.2554112554;0.2225745881
18;2.176268849;0.5743756786;0.6715068888;0.5743756786;0.5793770105;2.265294043;0.2251082251;0.2253573625;0.2251082251;0.2103373965
19;2.167318167;0.6112920738;0.6758747266;0.6112920738;0.6041221088;2.263022566;0.2510822511;0.2493696189;0.2510822511;0.2391024407
20;2.159400418;0.6449511401;0.6902176548;0.6449511401;0.6341474265;2.261641979;0.2683982684;0.2689328568;0.2683982684;0.2550637936
21;2.151241574;0.6449511401;0.6885892195;0.6449511401;0.648946483;2.259438928;0.2121212121;0.218591765;0.2121212121;0.2053033184
22;2.142863615;0.7057546145;0.7306970152;0.7057546145;0.7044277794;2.256977797;0.2380952381;0.2228469165;0.2380952381;0.2230536136
23;2.135768533;0.6069489685;0.6951360608;0.6069489685;0.6115728609;2.254091692;0.2554112554;0.2493811213;0.2554112554;0.2393399896
24;2.128695303;0.6015200869;0.7238205689;0.6015200869;0.6116106411;2.252832222;0.2554112554;0.2481485728;0.2554112554;0.2467885925
25;2.118815582;0.67752443;0.7061132918;0.67752443;0.6756118661;2.250167481;0.2467532468;0.226311824;0.2467532468;0.2312313046
26;2.111303198;0.6992399566;0.7166620847;0.6992399566;0.698240719;2.248736207;0.2380952381;0.2213809683;0.2380952381;0.2206674777
27;2.103921298;0.6699239957;0.7083808229;0.6699239957;0.6692135611;2.24647603;0.2467532468;0.2454359133;0.2467532468;0.2342452963
28;2.096380924;0.6796959826;0.7197468633;0.6796959826;0.6726935966;2.243526395;0.2510822511;0.239164088;0.2510822511;0.2339182195
29;2.087975481;0.7014115092;0.7321163459;0.7014115092;0.6970807707;2.241754468;0.2554112554;0.2451813241;0.2554112554;0.2381061742
30;2.080160375;0.6959826276;0.7229451047;0.6959826276;0.6941633893;2.23953015;0.2510822511;0.2527678037;0.2510822511;0.2475944662
31;2.072484407;0.7035830619;0.716121889;0.7035830619;0.7021797661;2.23836983;0.2597402597;0.2348485266;0.2597402597;0.2425791346
32;2.064492501;0.7079261672;0.7176660578;0.7079261672;0.7081617391;2.23514363;0.2640692641;0.2555441815;0.2640692641;0.2504640835
33;2.056519586;0.7155266015;0.745149226;0.7155266015;0.7139379804;2.233554093;0.2380952381;0.2304787157;0.2380952381;0.2290334453
34;2.049775882;0.7111834962;0.7254078373;0.7111834962;0.7101926728;2.232355483;0.2597402597;0.2571509614;0.2597402597;0.2376152682
35;2.043570825;0.7068403909;0.7160816936;0.7068403909;0.7016686394;2.230019538;0.2294372294;0.2527405344;0.2294372294;0.226121517
36;2.033847316;0.7100977199;0.7229256328;0.7100977199;0.7065670606;2.227791087;0.2424242424;0.2421470486;0.2424242424;0.2367663518
37;2.026679397;0.7426710098;0.7505056244;0.7426710098;0.7416386561;2.225649452;0.2380952381;0.2261963096;0.2380952381;0.2218196341
38;2.019531585;0.7220412595;0.7472764212;0.7220412595;0.7205230618;2.223610067;0.2380952381;0.2267246501;0.2380952381;0.2262371266
39;2.010657685;0.7350705755;0.7468436646;0.7350705755;0.7334215823;2.221064456;0.2554112554;0.2480907936;0.2554112554;0.2473218428
40;2.003674078;0.7242128122;0.7440657585;0.7242128122;0.72195641;2.219192219;0.2510822511;0.2456495885;0.2510822511;0.2427509182
41;1.997362416;0.7296416938;0.7440683249;0.7296416938;0.7285734882;2.217635345;0.2554112554;0.2562416851;0.2554112554;0.2464121799
42;1.98692085;0.7426710098;0.7513165692;0.7426710098;0.7408527075;2.215484031;0.2640692641;0.2586570363;0.2640692641;0.2503122895
43;1.980213262;0.7209554832;0.7399921991;0.7209554832;0.7191395506;2.213688485;0.2424242424;0.2322184108;0.2424242424;0.2304181281
44;1.972210397;0.7448425624;0.7494056568;0.7448425624;0.7443889131;2.211849642;0.2597402597;0.2594816663;0.2597402597;0.2529360097
45;1.965718288;0.7437567861;0.7516818602;0.7437567861;0.7416500833;2.210264285;0.2380952381;0.2374832216;0.2380952381;0.2307108789
46;1.957971733;0.7459283388;0.7507915645;0.7459283388;0.7447003305;2.208384562;0.2337662338;0.220462449;0.2337662338;0.2218492283
47;1.951261348;0.7513572204;0.754307697;0.7513572204;0.7494006844;2.205854607;0.2683982684;0.2575701539;0.2683982684;0.2570871956
48;1.943232717;0.7459283388;0.7489781899;0.7459283388;0.7441186018;2.204006227;0.2770562771;0.2754104678;0.2770562771;0.2682077977
49;1.936342644;0.7318132465;0.7464892368;0.7318132465;0.7289701468;2.202061526;0.2640692641;0.2499854074;0.2640692641;0.2475541006
50;1.929557344;0.7328990228;0.7429438036;0.7328990228;0.7302848348;2.200440915;0.2727272727;0.2682464197;0.2727272727;0.265412882
