Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.307825454;0.08794788274;0.0293015553;0.08794788274;0.03511982556;2.301640224;0.09956709957;0.009956709957;0.09956709957;0.01810310901
2;2.297950995;0.1009771987;0.2788193813;0.1009771987;0.04229093551;2.3000271;0.1731601732;0.2706766446;0.1731601732;0.149216198
3;2.292110998;0.1313789359;0.3315621376;0.1313789359;0.08535489886;2.299358686;0.1298701299;0.04097422335;0.1298701299;0.05658627087
4;2.284279614;0.223669924;0.4635843448;0.223669924;0.1745441157;2.296961021;0.1818181818;0.1689745366;0.1818181818;0.1432073318
5;2.276928112;0.3311617807;0.5050549986;0.3311617807;0.3115226831;2.295942434;0.1645021645;0.1728643958;0.1645021645;0.09230838872
6;2.269114359;0.2823018458;0.5767252452;0.2823018458;0.257154079;2.293607457;0.1774891775;0.2437817413;0.1774891775;0.1233437242
7;2.261653547;0.2964169381;0.5822958451;0.2964169381;0.2393559582;2.291449865;0.1645021645;0.1668916702;0.1645021645;0.1067121947
8;2.253417327;0.4245385451;0.5967254159;0.4245385451;0.3967728703;2.289999739;0.1688311688;0.1505769617;0.1688311688;0.1209061853
9;2.245262323;0.4223669924;0.6292974789;0.4223669924;0.4272433531;2.288395373;0.1688311688;0.2306265285;0.1688311688;0.1396713025
10;2.237560305;0.5222584148;0.6278217566;0.5222584148;0.5259243682;2.286504364;0.1818181818;0.1804249593;0.1818181818;0.1512659262
11;2.230543231;0.5320304017;0.653617469;0.5320304017;0.5327755305;2.284284878;0.1688311688;0.1631993183;0.1688311688;0.1446576826
12;2.222584848;0.5081433225;0.6351344099;0.5081433225;0.4849401506;2.281853199;0.1688311688;0.1874880702;0.1688311688;0.1637785193
13;2.214309803;0.427795874;0.6825407335;0.427795874;0.4388965692;2.280467192;0.1948051948;0.1931204817;0.1948051948;0.1662910622
14;2.208729748;0.5070575461;0.6082717091;0.5070575461;0.49278578;2.278413741;0.1645021645;0.1369471196;0.1645021645;0.1217417653
15;2.198721244;0.6188925081;0.6539166396;0.6188925081;0.6155143371;2.276405414;0.1948051948;0.1666631265;0.1948051948;0.1668657554
16;2.190685383;0.6069489685;0.6626091876;0.6069489685;0.610415968;2.274245246;0.1948051948;0.1852204337;0.1948051948;0.1757780805
17;2.181183322;0.572204126;0.6783198022;0.572204126;0.5622353727;2.271741819;0.1948051948;0.1556254658;0.1948051948;0.1661023954
18;2.175189528;0.568946797;0.6535197819;0.568946797;0.5759828018;2.268897676;0.2121212121;0.1990482384;0.2121212121;0.1901347022
19;2.166381487;0.6210640608;0.7122873439;0.6210640608;0.6237529409;2.266745567;0.2034632035;0.1973762766;0.2034632035;0.194384709
20;2.158234272;0.6232356135;0.6811506447;0.6232356135;0.6205391664;2.265280803;0.2077922078;0.2096323013;0.2077922078;0.2011735882
21;2.150146419;0.6623235613;0.701132653;0.6623235613;0.6632386147;2.263026889;0.1904761905;0.1851338601;0.1904761905;0.1807600927
22;2.141131738;0.6992399566;0.7166068599;0.6992399566;0.6986929615;2.260679722;0.1948051948;0.1888434388;0.1948051948;0.1850937884
23;2.13396659;0.6254071661;0.7110235294;0.6254071661;0.6336078882;2.257885011;0.2034632035;0.2026442803;0.2034632035;0.1947093078
24;2.126390223;0.6058631922;0.7077310582;0.6058631922;0.6150908952;2.256526232;0.1948051948;0.1842781173;0.1948051948;0.1855720027
25;2.11615902;0.6764386536;0.7085734703;0.6764386536;0.6765194665;2.253938262;0.1904761905;0.1678810167;0.1904761905;0.1683630913
26;2.108714823;0.7003257329;0.7220384232;0.7003257329;0.6996711948;2.2524858;0.1861471861;0.1835714345;0.1861471861;0.1732326139
27;2.101705255;0.6829533116;0.7216046556;0.6829533116;0.6820073853;2.250053008;0.2121212121;0.2092374297;0.2121212121;0.2011308128
28;2.093094744;0.671009772;0.7044272494;0.671009772;0.6695488288;2.247327773;0.2034632035;0.2037139718;0.2034632035;0.1957853102
29;2.083993653;0.6992399566;0.7268401571;0.6992399566;0.6947925795;2.245338281;0.2207792208;0.2073299839;0.2207792208;0.2049858114
30;2.077323075;0.7111834962;0.7320713619;0.7111834962;0.7128017921;2.243234189;0.1948051948;0.1919323348;0.1948051948;0.1921251136
31;2.06902831;0.7024972856;0.7233930561;0.7024972856;0.7029300737;2.241922951;0.1948051948;0.2041867854;0.1948051948;0.1814631646
32;2.060205201;0.7285559175;0.7391875513;0.7285559175;0.7298582902;2.238698483;0.2251082251;0.225477217;0.2251082251;0.2188871958
33;2.052619375;0.7003257329;0.7229719241;0.7003257329;0.6982836697;2.237281164;0.2251082251;0.2242542635;0.2251082251;0.2193083943
34;2.04559229;0.7111834962;0.7258044192;0.7111834962;0.7120024982;2.236081266;0.2121212121;0.2013148197;0.2121212121;0.1902236394
35;2.039065536;0.7166123779;0.7357228338;0.7166123779;0.717262884;2.233246597;0.1991341991;0.1956766166;0.1991341991;0.1853131288
36;2.029088446;0.7209554832;0.7304887401;0.7209554832;0.7199929559;2.230969826;0.2207792208;0.2154939259;0.2207792208;0.2165312527
37;2.021334564;0.7307274701;0.7396071097;0.7307274701;0.7303405644;2.229217656;0.2207792208;0.2183259089;0.2207792208;0.2077166148
38;2.013437298;0.6992399566;0.7269963296;0.6992399566;0.7011320167;2.226880376;0.2251082251;0.2147378408;0.2251082251;0.215886851
39;2.004124923;0.7176981542;0.7375089474;0.7176981542;0.7191342729;2.224527232;0.2251082251;0.2208214711;0.2251082251;0.221016233
40;1.998023021;0.7242128122;0.7394838097;0.7242128122;0.7240848776;2.222520415;0.2164502165;0.2114399338;0.2164502165;0.211239449
41;1.990844274;0.7209554832;0.7406082406;0.7209554832;0.7219838151;2.220542653;0.2294372294;0.225648095;0.2294372294;0.2216351135
42;1.981670762;0.7372421281;0.7434590071;0.7372421281;0.7353488442;2.218377988;0.2164502165;0.2056944568;0.2164502165;0.2067841263
43;1.97421413;0.7350705755;0.7481173242;0.7350705755;0.736113194;2.217145554;0.2251082251;0.2242614666;0.2251082251;0.2215493402
44;1.96599043;0.7361563518;0.7381960566;0.7361563518;0.7346755959;2.21458923;0.2077922078;0.2001756258;0.2077922078;0.2008841093
45;1.958882453;0.7350705755;0.7431959612;0.7350705755;0.7344178741;2.213227717;0.2121212121;0.2007095622;0.2121212121;0.2017299668
46;1.950691912;0.7415852334;0.7455562425;0.7415852334;0.7411938658;2.211602116;0.2207792208;0.2232054057;0.2207792208;0.2153153975
47;1.943979409;0.7426710098;0.747282932;0.7426710098;0.742726561;2.20925498;0.2077922078;0.203551208;0.2077922078;0.2022853107
48;1.935963088;0.7361563518;0.743992202;0.7361563518;0.7370207008;2.206974347;0.2207792208;0.2171787829;0.2207792208;0.2164628213
49;1.929379897;0.7383279045;0.7494240251;0.7383279045;0.7365926707;2.205337397;0.2207792208;0.2102906175;0.2207792208;0.2124372813
50;1.922101568;0.7361563518;0.7474725658;0.7361563518;0.736413604;2.204138978;0.2034632035;0.2011458586;0.2034632035;0.1995040624
