pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
26;0;1;0;0;2;0;0;0;0
0;27;2;0;0;0;0;0;0;0
2;1;24;2;0;0;0;0;0;0
1;0;0;24;0;1;0;1;1;1
0;1;6;0;15;0;0;0;1;5
2;0;2;5;0;18;0;0;1;0
3;0;3;0;1;1;18;0;1;2
0;1;0;2;0;0;0;20;1;5
0;0;2;0;0;1;0;1;23;2
0;0;0;0;2;0;0;0;1;26
