pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
26;0;0;0;0;0;1;0;2;0
0;27;1;0;0;0;0;0;0;1
0;0;24;2;0;1;0;0;2;0
1;0;2;20;0;3;0;2;1;0
0;0;3;0;11;2;0;4;0;8
2;0;1;2;0;19;2;2;0;0
0;0;2;0;1;2;23;0;1;0
0;0;0;0;0;0;0;24;0;5
0;1;2;3;0;5;0;3;12;3
0;0;0;0;0;0;0;3;0;26
