pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
16;1;2;0;1;0;0;2;4;3
0;19;0;0;0;4;0;1;2;3
0;0;2;2;12;2;7;1;1;2
0;2;1;7;4;5;3;7;0;0
1;1;1;0;13;0;3;4;5;0
0;1;2;3;5;6;2;7;2;0
0;1;0;2;7;2;16;1;0;0
1;1;1;3;3;0;3;16;0;1
10;3;0;0;1;0;2;1;11;1
1;6;1;2;0;0;1;2;2;14
