Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.305542501;0.102062975;0.03798214022;0.102062975;0.05005053958;2.29120326;0.1645021645;0.08755561955;0.1645021645;0.09859123577
2;2.251171684;0.1650380022;0.2152591493;0.1650380022;0.1071150641;2.213669538;0.1731601732;0.1351209136;0.1731601732;0.1024725499
3;2.114607064;0.2421281216;0.3704322598;0.2421281216;0.1579072474;2.086169243;0.2337662338;0.2859570453;0.2337662338;0.1831688358
4;2.032974577;0.2671009772;0.2934307486;0.2671009772;0.2269435641;2.0589028;0.2380952381;0.2369529738;0.2380952381;0.1900398987
5;1.962135291;0.3018458198;0.3033395224;0.3018458198;0.2853680353;1.988493115;0.2813852814;0.3547183591;0.2813852814;0.2499867764
6;1.889260523;0.3333333333;0.3317245391;0.3333333333;0.309209005;2.007973045;0.2987012987;0.3378212993;0.2987012987;0.271705669
7;1.828622619;0.3593919653;0.3607371504;0.3593919653;0.3445727702;1.920432061;0.29004329;0.3292009032;0.29004329;0.265395962
8;1.757685685;0.3919652552;0.3963319829;0.3919652552;0.3861792116;1.882831305;0.3463203463;0.326856554;0.3463203463;0.3260771599
9;1.734484776;0.3908794788;0.3908308124;0.3908794788;0.3868380036;1.949526936;0.2987012987;0.3218805015;0.2987012987;0.2634938548
10;1.682889581;0.4169381107;0.413709102;0.4169381107;0.4040773921;1.793103486;0.3246753247;0.342483942;0.3246753247;0.3176820534
11;1.591598837;0.4592833876;0.4640623159;0.4592833876;0.4556862425;1.773097754;0.3852813853;0.38643174;0.3852813853;0.3742737101
12;1.527453009;0.4755700326;0.4765330326;0.4755700326;0.473814347;1.784701556;0.3463203463;0.3872750615;0.3463203463;0.335726465
13;1.490740903;0.4853420195;0.4815310088;0.4853420195;0.4820093328;1.785366774;0.354978355;0.3643931515;0.354978355;0.3336379209
14;1.46402177;0.5005428882;0.5034620881;0.5005428882;0.4983708068;1.736045957;0.3636363636;0.3800143579;0.3636363636;0.3601965665
15;1.446147378;0.5146579805;0.5179816499;0.5146579805;0.5123016379;1.775170684;0.3506493506;0.3798482662;0.3506493506;0.3282397999
16;1.445190581;0.5005428882;0.4944630109;0.5005428882;0.4955525028;1.745668888;0.3722943723;0.3967549802;0.3722943723;0.3525569125
17;1.385293277;0.5407166124;0.5440765832;0.5407166124;0.5379503091;1.699842632;0.3982683983;0.4225154721;0.3982683983;0.3996706855
18;1.327926755;0.5602605863;0.5631844915;0.5602605863;0.5598089264;1.715199858;0.380952381;0.3865408635;0.380952381;0.3751111652
19;1.284822154;0.5700325733;0.5690034489;0.5700325733;0.5676935243;1.711223334;0.3852813853;0.403648232;0.3852813853;0.3746628619
20;1.2317518;0.5982627579;0.5992460306;0.5982627579;0.5959760857;1.696900904;0.3939393939;0.3962608773;0.3939393939;0.388824671
21;1.220102247;0.5841476656;0.5852185237;0.5841476656;0.5830708501;1.72199297;0.3766233766;0.4488792974;0.3766233766;0.3725362413
22;1.186016421;0.6156351792;0.6174007428;0.6156351792;0.6128159452;1.716576397;0.3982683983;0.4010547116;0.3982683983;0.385793392
23;1.16027414;0.6308360478;0.6329259387;0.6308360478;0.6294099902;1.69312939;0.380952381;0.3855146441;0.380952381;0.37110657
24;1.127205086;0.6319218241;0.6305114412;0.6319218241;0.6297054359;1.75334087;0.3939393939;0.4210273093;0.3939393939;0.386123078
25;1.11585381;0.6427795874;0.6429314577;0.6427795874;0.6419748196;1.709163487;0.4069264069;0.4380218983;0.4069264069;0.4053140218
26;1.021700346;0.6731813246;0.6724776447;0.6731813246;0.6713395552;1.715979069;0.3896103896;0.4047501954;0.3896103896;0.3854830425
27;1.017174133;0.661237785;0.6597148774;0.661237785;0.6582310281;1.786499947;0.4112554113;0.4626347695;0.4112554113;0.4142993575
28;1.002278205;0.6634093377;0.664760329;0.6634093377;0.6617623781;1.759514093;0.3852813853;0.4196067448;0.3852813853;0.3811392653
