Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.302956613;0.105320304;0.06243416908;0.105320304;0.05383693384;2.283349097;0.1601731602;0.07873543608;0.1601731602;0.08176563193
2;2.237182061;0.1856677524;0.1941559947;0.1856677524;0.131251739;2.190507174;0.1904761905;0.09646483443;0.1904761905;0.11675859
3;2.090911833;0.2497285559;0.1948733911;0.2497285559;0.1724791693;2.129511982;0.2207792208;0.24927093;0.2207792208;0.1459015165
4;1.9769147;0.2736156352;0.2855052778;0.2736156352;0.2297548809;1.994223893;0.2554112554;0.3631703836;0.2554112554;0.202118617
5;1.902952854;0.2855591748;0.3058078741;0.2855591748;0.264003143;1.992996544;0.29004329;0.2914264209;0.29004329;0.2510644408
6;1.834533024;0.3561346363;0.3458420395;0.3561346363;0.3389706611;1.907391399;0.3463203463;0.4321858373;0.3463203463;0.3243244504
7;1.766189003;0.3680781759;0.3268304584;0.3680781759;0.3359894728;1.864080071;0.3636363636;0.4034523141;0.3636363636;0.3434158505
8;1.746591902;0.3984799131;0.3949817029;0.3984799131;0.3884145066;1.869204134;0.3506493506;0.3032887651;0.3506493506;0.298580783
9;1.706742875;0.4006514658;0.3855836876;0.4006514658;0.3861335094;1.814570993;0.3722943723;0.4649545406;0.3722943723;0.3472408517
10;1.634881616;0.4451682953;0.4480865257;0.4451682953;0.4312498103;1.749027044;0.4199134199;0.4371602608;0.4199134199;0.3998186425
11;1.5765323;0.4657980456;0.4586167646;0.4657980456;0.450478136;1.726173818;0.3766233766;0.39963908;0.3766233766;0.3550156635
12;1.590197404;0.4549402823;0.449594266;0.4549402823;0.4458831831;1.748889416;0.4069264069;0.407952988;0.4069264069;0.3762618034
13;1.541716266;0.4679695983;0.4760347213;0.4679695983;0.4641618098;1.760739386;0.4112554113;0.397898914;0.4112554113;0.3813297561
14;1.503700296;0.4885993485;0.4903146817;0.4885993485;0.4817414145;1.648297906;0.4112554113;0.4195081815;0.4112554113;0.404866627
15;1.448411155;0.5124864278;0.5130137459;0.5124864278;0.5101248706;1.663231999;0.4372294372;0.4517262717;0.4372294372;0.4110005073
16;1.457598376;0.4972855592;0.4934118548;0.4972855592;0.4921506299;1.685190529;0.4069264069;0.4183834041;0.4069264069;0.4026629282
17;1.409922711;0.4961997828;0.4901259869;0.4961997828;0.486524096;1.739654034;0.3593073593;0.4206446118;0.3593073593;0.3425177954
18;1.3984852;0.5135722041;0.5134234473;0.5135722041;0.5109606837;1.611409426;0.4242424242;0.4088381974;0.4242424242;0.4078630135
19;1.337049898;0.5385450597;0.5339728185;0.5385450597;0.5336533542;1.661264509;0.3896103896;0.3815117488;0.3896103896;0.3738727031
20;1.343324908;0.5472312704;0.5468234399;0.5472312704;0.5440640772;1.627530158;0.4199134199;0.4243991708;0.4199134199;0.4071002082
21;1.37472589;0.546145494;0.548125609;0.546145494;0.5413075398;1.715551764;0.3506493506;0.382877941;0.3506493506;0.3369890776
22;1.329012434;0.5504885993;0.553960746;0.5504885993;0.5496195115;1.67528677;0.3852813853;0.3850099476;0.3852813853;0.3592184094
23;1.243336503;0.5787187839;0.5793619698;0.5787187839;0.5757411089;1.644413292;0.4025974026;0.3840186767;0.4025974026;0.3844541765
