Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;14.14572003;0.3800217155;0.3799550158;0.3800217155;0.379853392;12.52650261;0.4372294372;0.6148118759;0.4372294372;0.4160506879
2;7.590919994;0.5483170467;0.5515990869;0.5483170467;0.5498233139;8.153496679;0.5541125541;0.5757964696;0.5541125541;0.5295623239
3;8.805152766;0.5407166124;0.5379460285;0.5407166124;0.5390532015;10.79415676;0.5584415584;0.6541494009;0.5584415584;0.5495771198
4;8.511844775;0.6112920738;0.6113279607;0.6112920738;0.6108803951;15.12517211;0.5108225108;0.6658786073;0.5108225108;0.4875790529
5;9.12037729;0.6308360478;0.6318168227;0.6308360478;0.6312473226;10.37148574;0.5454545455;0.5670336007;0.5454545455;0.5411873606
6;9.368894478;0.6319218241;0.6315947134;0.6319218241;0.6317240454;13.22226063;0.5627705628;0.5696969032;0.5627705628;0.5392047416
7;9.939553429;0.6254071661;0.6251681302;0.6254071661;0.6250456772;11.71094135;0.5887445887;0.5870370598;0.5887445887;0.5640100351
