Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.097086744;0.4332247557;0.5079671469;0.4332247557;0.4110263151;1.896831409;0.6623376623;0.649954011;0.6623376623;0.6401077789
2;1.737081421;0.7252985885;0.7891867647;0.7252985885;0.6993221807;1.60996534;0.7532467532;0.7814961655;0.7532467532;0.7525686773
3;1.471860692;0.7915309446;0.8079921161;0.7915309446;0.7831564264;1.396187576;0.7922077922;0.8189714386;0.7922077922;0.7898226828
4;1.273414924;0.8056460369;0.8206139438;0.8056460369;0.8013051949;1.239222765;0.8008658009;0.8176861848;0.8008658009;0.7960867611
5;1.12307564;0.8219326819;0.8326521616;0.8219326819;0.8176013247;1.118692239;0.8051948052;0.80752329;0.8051948052;0.8010828335
6;1.011346445;0.8241042345;0.8330293059;0.8241042345;0.8214547771;1.026013037;0.8138528139;0.8146362084;0.8138528139;0.8080015405
7;0.9229088323;0.8469055375;0.8517549802;0.8469055375;0.8456048557;0.9506986936;0.8225108225;0.8242042878;0.8225108225;0.8195232728
8;0.8512182575;0.8479913138;0.8544599421;0.8479913138;0.8472171494;0.8913548509;0.8311688312;0.8332746063;0.8311688312;0.8283509158
9;0.7921026133;0.8621064061;0.8642682974;0.8621064061;0.8607749739;0.8404093107;0.8398268398;0.8424378636;0.8398268398;0.8387414247
10;0.7436589686;0.8642779587;0.8671076722;0.8642779587;0.8637485651;0.7985340039;0.8441558442;0.8460113055;0.8441558442;0.8413115114
11;0.6984132025;0.8740499457;0.8751410983;0.8740499457;0.8734336087;0.7639540752;0.8484848485;0.8524361152;0.8484848485;0.8460108253
12;0.6643567671;0.8740499457;0.8764453083;0.8740499457;0.873609751;0.732584548;0.8571428571;0.8627733498;0.8571428571;0.8558075177
13;0.6319447088;0.878393051;0.8797028089;0.878393051;0.8781282194;0.703621906;0.8658008658;0.8706862834;0.8658008658;0.8643509889
14;0.6065188759;0.878393051;0.8798604367;0.878393051;0.8777966415;0.679768461;0.8658008658;0.8728993229;0.8658008658;0.8644497628
15;0.5817030206;0.891422367;0.8919373649;0.891422367;0.8909919895;0.6579646389;0.8614718615;0.8651593474;0.8614718615;0.8603797589
16;0.5587188391;0.884907709;0.8859283946;0.884907709;0.8844391851;0.6411822021;0.8701298701;0.8733017089;0.8701298701;0.8682729099
17;0.5388520894;0.8925081433;0.8931223094;0.8925081433;0.8920002891;0.6230612814;0.8744588745;0.8771155364;0.8744588745;0.872889928
