Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.075929477;0.453854506;0.5020743187;0.453854506;0.4497641324;1.894539626;0.658008658;0.7139887395;0.658008658;0.662758571
2;1.709627336;0.7372421281;0.7711774137;0.7372421281;0.733099631;1.61269726;0.7748917749;0.7971303975;0.7748917749;0.7737597841
3;1.447707012;0.7969598263;0.8076679413;0.7969598263;0.7937976168;1.404212292;0.7878787879;0.8010507254;0.7878787879;0.7879370154
4;1.256902175;0.8132464712;0.8220686215;0.8132464712;0.8110589442;1.248220682;0.8008658009;0.8035262364;0.8008658009;0.7994352323
5;1.115008725;0.8327904452;0.8347104666;0.8327904452;0.8315434539;1.130343628;0.7878787879;0.7997144102;0.7878787879;0.7859781262
6;1.005863676;0.8295331162;0.8329840924;0.8295331162;0.8278683098;1.041870081;0.8008658009;0.8061879775;0.8008658009;0.7990194117
7;0.9198506115;0.8393051031;0.8420275094;0.8393051031;0.8380508647;0.9703913291;0.8008658009;0.8127964866;0.8008658009;0.7987844837
8;0.8541784184;0.8469055375;0.8494975605;0.8469055375;0.8462680668;0.9104002317;0.8051948052;0.8157222047;0.8051948052;0.8030217683
9;0.7979677751;0.8469055375;0.8502212932;0.8469055375;0.8460882627;0.863555189;0.8138528139;0.8235586697;0.8138528139;0.8123697095
10;0.7499607087;0.8534201954;0.8558932227;0.8534201954;0.8527266678;0.8220844507;0.8181818182;0.8254185383;0.8181818182;0.8168130295
11;0.7115994337;0.8599348534;0.8624156128;0.8599348534;0.8598671387;0.786374104;0.8181818182;0.8296770948;0.8181818182;0.8169656858
12;0.6772751613;0.8642779587;0.8663478924;0.8642779587;0.8636200183;0.7563519319;0.8138528139;0.8224962078;0.8138528139;0.8131841774
13;0.6477941994;0.8653637351;0.8672423108;0.8653637351;0.8651692257;0.7293143988;0.8181818182;0.8273697159;0.8181818182;0.8175061855
14;0.6212005862;0.8621064061;0.8639204312;0.8621064061;0.8615722466;0.7057940761;0.8354978355;0.843375553;0.8354978355;0.8343751095
15;0.5965162428;0.8675352877;0.8685452363;0.8675352877;0.8669961524;0.6844694038;0.8354978355;0.8423823237;0.8354978355;0.8345960646
16;0.576877641;0.8718783931;0.87295644;0.8718783931;0.8713236629;0.665768377;0.8354978355;0.843375553;0.8354978355;0.8343751095
17;0.5571284962;0.8675352877;0.8693905018;0.8675352877;0.8674925891;0.6488227566;0.8398268398;0.8467956593;0.8398268398;0.8388037731
18;0.5429357167;0.8773072747;0.8778438498;0.8773072747;0.876563653;0.6352907717;0.8484848485;0.8548219979;0.8484848485;0.8475255896
19;0.5258699232;0.875135722;0.8764836834;0.875135722;0.874799912;0.6211550156;0.8484848485;0.8548219979;0.8484848485;0.8475255896
20;0.5125552714;0.8773072747;0.8783524794;0.8773072747;0.8768002996;0.6083967527;0.8528138528;0.8598342542;0.8528138528;0.8519999495
21;0.4969606338;0.884907709;0.8856614919;0.884907709;0.8844025534;0.5980582535;0.8571428571;0.8623787468;0.8571428571;0.8564978984
22;0.4837967057;0.888165038;0.8888518278;0.888165038;0.8875666287;0.5867289603;0.8614718615;0.8660933655;0.8614718615;0.8605708687
23;0.4743680682;0.888165038;0.888805646;0.888165038;0.8876827238;0.5787380894;0.8614718615;0.8660933655;0.8614718615;0.8605708687
24;0.4633965672;0.8903365907;0.8909524435;0.8903365907;0.8897356595;0.5686779042;0.8614718615;0.8660933655;0.8614718615;0.8605708687
25;0.4541089648;0.8925081433;0.8930858103;0.8925081433;0.8920103252;0.5607126613;0.8614718615;0.8660933655;0.8614718615;0.8605708687
26;0.4416289599;0.894679696;0.8949807417;0.894679696;0.8941120197;0.5509836396;0.8658008658;0.8707001144;0.8658008658;0.8646950654
27;0.434900652;0.8957654723;0.8961377754;0.8957654723;0.8952815373;0.5446113825;0.8701298701;0.8751007138;0.8701298701;0.8689152807
28;0.4242477869;0.8968512486;0.8973648175;0.8968512486;0.8963070239;0.5394997021;0.8658008658;0.8693537415;0.8658008658;0.864572989
29;0.4150439249;0.8990228013;0.8996443479;0.8990228013;0.8986775009;0.5310742597;0.8701298701;0.8724302601;0.8701298701;0.8691712937
30;0.4092924907;0.8990228013;0.8993572666;0.8990228013;0.8986337163;0.5264878372;0.8744588745;0.8793727469;0.8744588745;0.8735117727
31;0.3997461359;0.9001085776;0.9005391699;0.9001085776;0.8995089791;0.52009238;0.8744588745;0.8780623473;0.8744588745;0.8735225924
32;0.3976506087;0.901194354;0.901528956;0.901194354;0.9008340032;0.514472578;0.8744588745;0.8780623473;0.8744588745;0.8735225924
33;0.3897149946;0.904451683;0.9048119121;0.904451683;0.9039764461;0.5092716793;0.8787878788;0.8811880811;0.8787878788;0.8780335384
34;0.3801005352;0.9087947883;0.9090515584;0.9087947883;0.9083914447;0.5042731603;0.8744588745;0.8780623473;0.8744588745;0.8735225924
35;0.3737240896;0.9120521173;0.9122505626;0.9120521173;0.9116753773;0.5022595962;0.8658008658;0.8702154612;0.8658008658;0.8644133184
36;0.3706432812;0.9066232356;0.9069400127;0.9066232356;0.9061893405;0.4964697123;0.8701298701;0.8740124499;0.8701298701;0.8689420548
37;0.3633978798;0.9109663409;0.9112220418;0.9109663409;0.9106475224;0.4939739446;0.8658008658;0.8702154612;0.8658008658;0.8644133184
38;0.357015307;0.9142236699;0.9145257184;0.9142236699;0.9138737187;0.4911528071;0.8744588745;0.8790455121;0.8744588745;0.8732072114
39;0.3510212158;0.9153094463;0.9156065083;0.9153094463;0.9149582717;0.4854939997;0.8658008658;0.8702154612;0.8658008658;0.8644133184
40;0.3466144099;0.9142236699;0.9149408461;0.9142236699;0.9141837956;0.4824572106;0.8658008658;0.8702154612;0.8658008658;0.8644133184
41;0.3414672372;0.9174809989;0.9178597997;0.9174809989;0.917078633;0.4789255281;0.8658008658;0.8702154612;0.8658008658;0.8644133184
42;0.3391745661;0.9174809989;0.918017919;0.9174809989;0.9173386716;0.4764781713;0.8701298701;0.8752485234;0.8701298701;0.868678475
43;0.3314155261;0.9196525516;0.9203213215;0.9196525516;0.9194404391;0.4732733488;0.8701298701;0.8752485234;0.8701298701;0.868678475
44;0.3263602972;0.9174809989;0.9176180072;0.9174809989;0.9173065814;0.4697686364;0.8701298701;0.8752485234;0.8701298701;0.868678475
45;0.3227327278;0.9261672096;0.9270356992;0.9261672096;0.9260989391;0.4669812143;0.8701298701;0.8752485234;0.8701298701;0.868678475
46;0.317951546;0.9218241042;0.9226737679;0.9218241042;0.9217648599;0.4652047892;0.8701298701;0.8752485234;0.8701298701;0.868678475
47;0.3173705851;0.9239956569;0.9244884267;0.9239956569;0.9239741991;0.4643468777;0.8744588745;0.8806740271;0.8744588745;0.8729390207
48;0.3101637636;0.9261672096;0.9271335814;0.9261672096;0.9263431826;0.4595367362;0.8744588745;0.8806740271;0.8744588745;0.8729390207
49;0.3080695234;0.9250814332;0.9254532943;0.9250814332;0.9248830604;0.4570611298;0.8744588745;0.8806740271;0.8744588745;0.8729390207
50;0.3029071854;0.9250814332;0.9258372511;0.9250814332;0.9251196417;0.4540524334;0.8744588745;0.8806740271;0.8744588745;0.8729390207
