Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;4.056802548;0.1226927253;0.1216633274;0.1226927253;0.1208483145;2.928216743;0.1601731602;0.08962268269;0.1601731602;0.09656641212
2;2.969993696;0.1541802389;0.1519478929;0.1541802389;0.1508916652;3.254536104;0.1688311688;0.07203365703;0.1688311688;0.07507330712
3;2.897152159;0.1878393051;0.1936188355;0.1878393051;0.1892562642;2.731020959;0.1212121212;0.04227723366;0.1212121212;0.05505203822
4;2.603965422;0.2084690554;0.2053393878;0.2084690554;0.2060233515;3.117816941;0.1948051948;0.1861541418;0.1948051948;0.1502607158
5;2.654340775;0.2128121607;0.2101239119;0.2128121607;0.2099498652;2.560923862;0.1904761905;0.0945249387;0.1904761905;0.1026614154
6;2.734379197;0.1954397394;0.1916561165;0.1954397394;0.1929212138;3.053939986;0.2121212121;0.1293980714;0.2121212121;0.1493614235
7;2.750337371;0.2312703583;0.2311880447;0.2312703583;0.2306766444;2.714140717;0.1861471861;0.3171040172;0.1861471861;0.1195095289
8;2.696750037;0.2280130293;0.2267566864;0.2280130293;0.2262435658;2.756994184;0.2380952381;0.1797792992;0.2380952381;0.1725494479
9;2.520876502;0.2117263844;0.2058577547;0.2117263844;0.2077061105;2.714512261;0.1861471861;0.09472776546;0.1861471861;0.1109895578
10;2.850765923;0.2149837134;0.211179301;0.2149837134;0.211226965;2.385616048;0.2251082251;0.2599439853;0.2251082251;0.1922209821
11;2.715696507;0.2030401737;0.1967860195;0.2030401737;0.1992133295;2.863177013;0.2121212121;0.2105404696;0.2121212121;0.1321850433
12;2.706650989;0.1965255157;0.1908338734;0.1965255157;0.1927946513;2.509703938;0.2164502165;0.1762299869;0.2164502165;0.1524724845
13;2.655033652;0.2290988056;0.2260418462;0.2290988056;0.2269979173;2.905416361;0.2077922078;0.2033097234;0.2077922078;0.158065291
14;2.718817417;0.2095548317;0.204987935;0.2095548317;0.2063707671;3.008157063;0.1904761905;0.1007992031;0.1904761905;0.1032042992
15;2.775786679;0.2008686211;0.1920149324;0.2008686211;0.1951967642;2.754182736;0.2077922078;0.1429181992;0.2077922078;0.1496985069
