pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
12;1;10;0;3;0;0;3;0;0
0;24;4;0;0;0;0;0;0;1
1;2;17;0;5;0;0;2;0;2
1;9;9;0;2;0;0;5;0;3
0;9;10;0;3;0;0;2;0;4
4;6;13;0;0;0;0;4;0;1
2;5;12;0;4;0;0;3;0;3
0;11;7;0;1;0;0;7;0;3
1;3;13;0;6;0;0;0;0;6
0;9;10;0;4;0;0;5;0;1
