Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;4.090926688;0.1281216069;0.1286931887;0.1281216069;0.1274017918;2.447084411;0.1385281385;0.06231019867;0.1385281385;0.06661031765
2;3.050814485;0.1520086862;0.1468207011;0.1520086862;0.1481439718;2.913779783;0.1645021645;0.08164502165;0.1645021645;0.07316215432
3;2.972710402;0.1824104235;0.1839198475;0.1824104235;0.1817889175;2.688476276;0.1731601732;0.1419851876;0.1731601732;0.1163087168
4;2.625198627;0.1943539631;0.1898786146;0.1943539631;0.1905838717;2.551478895;0.2337662338;0.1765094254;0.2337662338;0.1741025797
5;2.699461649;0.1878393051;0.1862214211;0.1878393051;0.184933707;2.366088796;0.2337662338;0.3307933459;0.2337662338;0.1632306831
6;2.749210325;0.1954397394;0.1913423995;0.1954397394;0.1925620456;3.03395052;0.2597402597;0.1516419499;0.2597402597;0.171156116
7;2.879678029;0.1845819761;0.182334921;0.1845819761;0.1829564917;2.662815825;0.1948051948;0.270154372;0.1948051948;0.1713714753
8;2.747732656;0.2084690554;0.2061907516;0.2084690554;0.2061571159;2.918827772;0.2034632035;0.1248797499;0.2034632035;0.1220068611
9;2.52769135;0.2117263844;0.2049590971;0.2117263844;0.2073457342;2.491849899;0.2467532468;0.2662827252;0.2467532468;0.2075634341
10;2.766597497;0.1943539631;0.1894653828;0.1943539631;0.1900124503;2.275766007;0.2554112554;0.2059551672;0.2554112554;0.1965310047
11;2.65733755;0.2019543974;0.1964053543;0.2019543974;0.1978720952;3.166105652;0.1471861472;0.1125326133;0.1471861472;0.07055252203
12;2.878484496;0.1900108578;0.1858689663;0.1900108578;0.1865495834;2.868414497;0.2164502165;0.1140342158;0.2164502165;0.1353329856
13;2.72279918;0.1986970684;0.1891257951;0.1986970684;0.1926041043;2.912463331;0.2164502165;0.214604746;0.2164502165;0.1627053868
14;2.847136763;0.1921824104;0.1889700407;0.1921824104;0.1894974212;2.718945686;0.2121212121;0.2061449487;0.2121212121;0.1314206063
15;2.722241065;0.213897937;0.2075691957;0.213897937;0.209410997;2.897287353;0.1774891775;0.1942318845;0.1774891775;0.1107060628
