Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.270839531;0.2442996743;0.2409993323;0.2442996743;0.2416663747;2.003273376;0.2987012987;0.3458771682;0.2987012987;0.2640550092
2;1.891389904;0.3507057546;0.3448125044;0.3507057546;0.3465302507;1.884661333;0.3593073593;0.4751800005;0.3593073593;0.3324438908
3;1.857579293;0.3593919653;0.3490646365;0.3593919653;0.3517180015;1.777203417;0.380952381;0.437587809;0.380952381;0.3573189165
4;1.817947355;0.3713355049;0.3624474641;0.3713355049;0.364688886;1.815499783;0.3939393939;0.4642869367;0.3939393939;0.386090258
5;1.816016543;0.3811074919;0.3787698559;0.3811074919;0.3788193223;1.652160811;0.4112554113;0.4139001392;0.4112554113;0.4006578908
6;1.699277508;0.4039087948;0.3920944222;0.4039087948;0.3950336372;1.697920243;0.4025974026;0.3386944816;0.4025974026;0.3439696806
7;1.704532885;0.3973941368;0.3884025488;0.3973941368;0.3910491113;1.875510097;0.3636363636;0.3355785749;0.3636363636;0.3243774492
8;1.77847875;0.3811074919;0.373161156;0.3811074919;0.3759324799;1.695053228;0.4242424242;0.4210181631;0.4242424242;0.4079002294
9;1.750676081;0.4049945711;0.3955648227;0.4049945711;0.397218117;1.721935987;0.3982683983;0.4599041523;0.3982683983;0.3699714898
10;1.745474345;0.4071661238;0.3972227788;0.4071661238;0.4001096078;1.689254657;0.4458874459;0.4641470322;0.4458874459;0.4246299817
