pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
25;0;0;1;1;0;0;0;1;1
0;25;1;0;0;0;0;0;2;1
1;0;24;0;0;1;0;1;2;0
2;0;2;16;0;0;0;2;7;0
1;0;0;0;22;0;0;2;0;3
3;0;0;3;1;9;0;3;8;1
0;1;0;0;2;1;25;0;0;0
0;0;0;0;0;0;0;28;1;0
1;0;0;0;0;1;0;1;25;1
0;0;1;0;5;0;0;5;2;16
