pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
28;0;0;0;0;1;0;0;0;0
0;28;0;0;0;0;1;0;0;0
0;0;23;0;2;3;1;0;0;0
1;0;0;16;1;9;1;0;1;0
0;0;0;0;25;1;0;1;0;1
0;1;0;1;0;25;1;0;0;0
0;0;0;0;2;2;25;0;0;0
0;0;0;0;0;2;0;26;0;1
0;0;1;2;1;7;0;0;18;0
1;0;0;0;8;2;0;5;1;12
