Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;1.791969615;0.5363735071;0.5403964663;0.5363735071;0.537606201;1.040206873;0.683982684;0.7537887954;0.683982684;0.6589701931
2;0.8070127784;0.7513572204;0.749239807;0.7513572204;0.7500907792;1.240651743;0.6666666667;0.7864335696;0.6666666667;0.6663810651
3;0.8339174323;0.7654723127;0.7660168009;0.7654723127;0.7649662925;1.437608347;0.6753246753;0.7453905966;0.6753246753;0.6653825092
4;0.7297474393;0.792616721;0.7930903193;0.792616721;0.7926594385;1.045237608;0.7316017316;0.7788457346;0.7316017316;0.7224192935
5;0.5328743051;0.8338762215;0.8336354038;0.8338762215;0.8336187522;1.107504191;0.7489177489;0.7894281455;0.7489177489;0.7437694168
6;0.5458149075;0.8317046688;0.8312806126;0.8317046688;0.8310821538;0.8376554569;0.7878787879;0.7988389388;0.7878787879;0.7870011251
7;0.4864121418;0.8436482085;0.845815017;0.8436482085;0.8445064195;0.8888465206;0.7878787879;0.8222249763;0.7878787879;0.784199603
8;0.5358281164;0.8588490771;0.8594744575;0.8588490771;0.8590692077;0.8009351874;0.8225108225;0.8283824953;0.8225108225;0.8215241509
9;0.55217425;0.8425624321;0.8427610199;0.8425624321;0.8424647042;1.004417714;0.7922077922;0.8301511991;0.7922077922;0.7934910211
10;0.637366273;0.8219326819;0.8221118239;0.8219326819;0.8219058918;1.41668475;0.7316017316;0.8102357811;0.7316017316;0.7152989427
11;0.4675789968;0.8686210641;0.8684626708;0.8686210641;0.8684596718;1.529223955;0.7272727273;0.7736876874;0.7272727273;0.7197967045
12;0.5265522686;0.8523344191;0.8534733401;0.8523344191;0.8525198608;1.449228607;0.7575757576;0.781353298;0.7575757576;0.7587695088
13;0.6074818059;0.8425624321;0.8429071616;0.8425624321;0.8422460659;1.154294967;0.7792207792;0.8036690543;0.7792207792;0.7717051758
