pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
28;0;0;0;0;0;0;0;1;0
0;29;0;0;0;0;0;0;0;0
1;0;27;0;1;0;0;0;0;0
0;1;1;20;0;1;0;1;5;0
0;0;0;0;26;0;1;0;0;1
0;0;1;1;1;21;1;1;0;2
0;1;1;0;1;1;25;0;0;0
0;0;0;0;0;0;0;27;0;2
0;1;0;0;1;1;0;1;23;2
1;0;0;0;3;0;0;5;0;20
