pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
25;0;0;1;0;0;2;0;1;0
0;27;0;0;0;0;2;0;0;0
1;0;22;3;1;0;1;1;0;0
0;1;0;26;0;0;0;1;0;1
0;0;0;0;26;0;2;0;0;0
1;0;1;1;1;22;0;0;1;1
2;0;1;0;0;0;26;0;0;0
0;1;0;1;0;0;0;24;0;3
0;0;0;2;1;0;0;1;22;3
0;0;0;0;2;0;0;1;0;26
