Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.286619918;0.1639522258;0.324411125;0.1639522258;0.1019379103;2.248034894;0.2813852814;0.2871782763;0.2813852814;0.2206023064
2;2.187566074;0.4071661238;0.4463668367;0.4071661238;0.3732800131;2.082426608;0.4502164502;0.51304714;0.4502164502;0.4105382483
3;1.911105601;0.5711183496;0.625715715;0.5711183496;0.5222801174;1.673853308;0.6103896104;0.7190903391;0.6103896104;0.5771558487
4;1.388258163;0.661237785;0.6944754587;0.661237785;0.6358543847;1.137554526;0.6796536797;0.6875507391;0.6796536797;0.6613411625
5;0.9443664948;0.7307274701;0.7314402204;0.7307274701;0.7230069785;0.8173799664;0.7489177489;0.7607147458;0.7489177489;0.7486797896
6;0.7075652381;0.7937024973;0.7911426328;0.7937024973;0.791437088;0.7090376318;0.7662337662;0.797374531;0.7662337662;0.7656958882
7;0.5821104467;0.8251900109;0.8261014995;0.8251900109;0.8245620325;0.6053658575;0.8051948052;0.835790517;0.8051948052;0.806531618
8;0.5240040461;0.8458197611;0.8452915964;0.8458197611;0.8453169605;0.505103372;0.8441558442;0.8535998096;0.8441558442;0.8427364465
9;0.4517862439;0.8740499457;0.8752969088;0.8740499457;0.874269157;0.5081321374;0.8441558442;0.8621748381;0.8441558442;0.8412292544
10;0.4172011515;0.8794788274;0.8797859903;0.8794788274;0.8792144144;0.4296562895;0.8701298701;0.8745210609;0.8701298701;0.8667456388
