Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.292446947;0.1281216069;0.2332158735;0.1281216069;0.05515627009;2.266934097;0.2510822511;0.2557321164;0.2510822511;0.1735722611
2;2.218314234;0.3995656895;0.5033615738;0.3995656895;0.3426772672;2.14576447;0.4285714286;0.4279401249;0.4285714286;0.3708243151
3;1.998878614;0.4549402823;0.6576798436;0.4549402823;0.4060997828;1.809803456;0.5974025974;0.6872440291;0.5974025974;0.5881799057
4;1.531258901;0.6340933768;0.6623772466;0.6340933768;0.6195948439;1.263611704;0.7186147186;0.7583892585;0.7186147186;0.700741427
5;1.013095637;0.7296416938;0.7309055679;0.7296416938;0.7258914769;0.8928406984;0.7662337662;0.7989715282;0.7662337662;0.7624157999
6;0.7543242296;0.7676438654;0.770937728;0.7676438654;0.7652565942;0.7140626013;0.7922077922;0.8175662521;0.7922077922;0.7940384034
7;0.6356795569;0.7991313789;0.799893765;0.7991313789;0.7987501914;0.6590662673;0.8181818182;0.8421021545;0.8181818182;0.8190777557
8;0.523914061;0.8425624321;0.8442098644;0.8425624321;0.8427355952;0.59546756;0.8181818182;0.830898781;0.8181818182;0.8159446871
9;0.4747047365;0.8621064061;0.8634103557;0.8621064061;0.8609222878;0.5691972822;0.8398268398;0.8602573865;0.8398268398;0.8398079541
10;0.4412576199;0.8707926167;0.8705429467;0.8707926167;0.8704508087;0.5326117426;0.8311688312;0.8520139643;0.8311688312;0.8293131503
