Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.099849902;0.3615635179;0.4853063218;0.3615635179;0.3570187474;1.901160534;0.645021645;0.7045077312;0.645021645;0.6350247505
2;1.746312748;0.7252985885;0.7518772397;0.7252985885;0.7222104865;1.609852076;0.7229437229;0.7459270715;0.7229437229;0.7031488449
3;1.485799705;0.779587405;0.7844526475;0.779587405;0.7755965551;1.39599545;0.7662337662;0.7756507562;0.7662337662;0.7604898381
4;1.298799379;0.786102063;0.7927454708;0.786102063;0.7817643015;1.237794272;0.7532467532;0.769569266;0.7532467532;0.7469839595
5;1.153863883;0.8056460369;0.8074509229;0.8056460369;0.8038444342;1.121362273;0.7489177489;0.7656734275;0.7489177489;0.7417810635
6;1.046603944;0.8132464712;0.8139714414;0.8132464712;0.8114771914;1.029361912;0.7748917749;0.7886896534;0.7748917749;0.7712210989
7;0.9593703212;0.8284473398;0.8316750381;0.8284473398;0.8278342484;0.9559282303;0.7878787879;0.7968458381;0.7878787879;0.7851052735
8;0.8911926027;0.8327904452;0.835709868;0.8327904452;0.8325608885;0.8992139022;0.7965367965;0.8091526173;0.7965367965;0.7937740181
9;0.8367315644;0.8382193268;0.8416630982;0.8382193268;0.8381150956;0.8493278941;0.7922077922;0.7970238061;0.7922077922;0.7900600086
10;0.789586655;0.8523344191;0.85494716;0.8523344191;0.8523620285;0.810597229;0.8095238095;0.8223270837;0.8095238095;0.8090328715
