Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.130243151;0.3300760043;0.5297698451;0.3300760043;0.2873304045;1.946153307;0.5454545455;0.6096306291;0.5454545455;0.5306043412
2;1.759772753;0.6905537459;0.7222711246;0.6905537459;0.6878273012;1.655734674;0.7316017316;0.7431845758;0.7316017316;0.7299799645
3;1.485211083;0.8023887079;0.8116823774;0.8023887079;0.7986300029;1.443902095;0.7619047619;0.773268379;0.7619047619;0.7630548071
4;1.285308246;0.8186753529;0.8217077942;0.8186753529;0.8148205753;1.282833469;0.7792207792;0.7846683764;0.7792207792;0.78007309
5;1.136833326;0.8306188925;0.8356980527;0.8306188925;0.828176647;1.164085193;0.7922077922;0.8026938069;0.7922077922;0.7941084939
6;1.025467836;0.8306188925;0.8328463475;0.8306188925;0.8276873913;1.072389615;0.8138528139;0.8200074961;0.8138528139;0.8151227787
7;0.9359371796;0.8436482085;0.8469545595;0.8436482085;0.8421531711;0.9978941162;0.8138528139;0.8227633671;0.8138528139;0.8158478731
8;0.8649589327;0.8458197611;0.8491789292;0.8458197611;0.8440864732;0.9373266061;0.8225108225;0.8278428586;0.8225108225;0.8237258412
9;0.8070606733;0.8534201954;0.8571015669;0.8534201954;0.8522639722;0.8866891384;0.8398268398;0.845158981;0.8398268398;0.8408802243
10;0.7604535787;0.8577633008;0.8613128077;0.8577633008;0.8567148999;0.8450229824;0.8398268398;0.8453819904;0.8398268398;0.840846452
