pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
26;0;0;1;0;0;1;0;0;1
1;17;3;0;3;4;0;0;0;1
5;2;15;3;2;0;0;1;1;0
4;3;6;10;3;1;1;1;0;0
2;0;0;4;15;1;0;1;2;3
5;0;1;2;4;6;2;0;5;3
5;1;1;1;5;6;4;0;6;0
3;3;0;1;8;0;0;10;0;4
3;0;2;5;4;3;2;0;10;0
4;2;0;1;8;1;0;3;1;9
