Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.278211051;0.2041259501;0.3418091261;0.2041259501;0.1929558815;2.215911373;0.5108225108;0.5913423255;0.5108225108;0.4571049806
2;2.136425758;0.6167209555;0.5971963848;0.6167209555;0.5639843837;2.048558998;0.6147186147;0.6771282424;0.6147186147;0.5785632671
3;1.947278777;0.6862106406;0.727542488;0.6862106406;0.6605693491;1.873565102;0.6666666667;0.6995881301;0.6666666667;0.6346521159
4;1.746532237;0.7415852334;0.7278190733;0.7415852334;0.7103904536;1.663409607;0.7056277056;0.73538363;0.7056277056;0.6848431177
5;1.530667496;0.7817589577;0.7902293559;0.7817589577;0.7486733465;1.496715792;0.7316017316;0.7382929064;0.7316017316;0.7162603239
6;1.332260391;0.8110749186;0.8370181754;0.8110749186;0.7866661876;1.297165902;0.7792207792;0.7407788532;0.7792207792;0.7499443992
7;1.152557912;0.8436482085;0.8650768224;0.8436482085;0.8274909341;1.145157905;0.7835497835;0.7971526229;0.7835497835;0.7788897044
8;0.9932580004;0.8653637351;0.878624031;0.8653637351;0.8533665735;1.010076225;0.8441558442;0.8498058084;0.8441558442;0.8417203131
9;0.8642796699;0.8794788274;0.89930507;0.8794788274;0.8692969845;0.9176103393;0.8528138528;0.8621583857;0.8528138528;0.8499582223
10;0.7560550149;0.8935939197;0.9137318716;0.8935939197;0.8814032341;0.8241388162;0.8484848485;0.8565196895;0.8484848485;0.8473943151
11;0.6601517375;0.9163952226;0.9241258652;0.9163952226;0.913102533;0.760601296;0.8528138528;0.8553009689;0.8528138528;0.8524247395
12;0.5696286256;0.9218241042;0.9421087221;0.9218241042;0.9158544989;0.7245085041;0.8354978355;0.8506120938;0.8354978355;0.8386455256
13;0.5042093057;0.9402823018;0.949416931;0.9402823018;0.9383993987;0.6352455676;0.8831168831;0.8874015811;0.8831168831;0.8830479623
14;0.4445755292;0.9609120521;0.9611226892;0.9609120521;0.9608128143;0.5839495083;0.8744588745;0.8801708427;0.8744588745;0.8731499471
15;0.3818098394;0.9728555917;0.9746174775;0.9728555917;0.9725850777;0.5416898827;0.9134199134;0.9200490897;0.9134199134;0.9127745452
16;0.3344644128;0.986970684;0.9874507689;0.986970684;0.9869377693;0.5138445318;0.9177489177;0.9223931624;0.9177489177;0.9171874195
17;0.3028933054;0.9858849077;0.9862376179;0.9858849077;0.9858533666;0.4744404693;0.9220779221;0.9286826313;0.9220779221;0.9221136051
18;0.2546645629;0.993485342;0.9935665703;0.993485342;0.9934789908;0.4465555598;0.9220779221;0.9268867174;0.9220779221;0.9208605059
19;0.2158411299;1;1;1;1;0.4067599654;0.9350649351;0.9411545245;0.9350649351;0.9346093226
20;0.1770731283;0.9956568947;0.9956799881;0.9956568947;0.9956567664;0.3693336914;0.9437229437;0.948401246;0.9437229437;0.9432104863
21;0.1485964613;0.9978284473;0.9978517974;0.9978284473;0.9978283832;0.3756300777;0.9307359307;0.9369471798;0.9307359307;0.9302862341
22;0.1262807214;1;1;1;1;0.3402165492;0.9350649351;0.939674294;0.9350649351;0.9344943231
23;0.1060026229;1;1;1;1;0.3260572126;0.9350649351;0.9390136615;0.9350649351;0.934705963
24;0.08912766911;1;1;1;1;0.3081293886;0.9307359307;0.9351969227;0.9307359307;0.9302550182
25;0.07399356738;1;1;1;1;0.31075247;0.9264069264;0.9345235023;0.9264069264;0.9268695718
26;0.06687692925;1;1;1;1;0.2853141526;0.9393939394;0.9444765111;0.9393939394;0.9392378262
27;0.05523295868;1;1;1;1;0.2851289826;0.9350649351;0.9388420454;0.9350649351;0.9345819748
28;0.04860397428;1;1;1;1;0.2643689436;0.9437229437;0.9458153246;0.9437229437;0.9435457702
29;0.04293434797;1;1;1;1;0.2738337976;0.9350649351;0.9407378336;0.9350649351;0.9353468835
30;0.03886815231;1;1;1;1;0.2500320854;0.9350649351;0.9407378336;0.9350649351;0.9353468835
