Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.283182132;0.1704668838;0.4365474892;0.1704668838;0.1446052754;2.21942002;0.6017316017;0.7029043948;0.6017316017;0.5692505536
2;2.147344795;0.6254071661;0.6252164828;0.6254071661;0.5935336819;2.081381289;0.6406926407;0.7431905098;0.6406926407;0.6120474589
3;1.965203437;0.7111834962;0.7225336438;0.7111834962;0.6987882896;1.866772628;0.7748917749;0.7907593977;0.7748917749;0.7642411697
4;1.758784243;0.7676438654;0.7829138962;0.7676438654;0.7581022298;1.669356338;0.7792207792;0.7939650735;0.7792207792;0.7725685968
5;1.554077802;0.8447339848;0.8545009949;0.8447339848;0.8359495483;1.479905621;0.8398268398;0.8463481756;0.8398268398;0.8386426291
6;1.371942461;0.8925081433;0.8953157093;0.8925081433;0.8911384302;1.338887167;0.8398268398;0.8507426196;0.8398268398;0.8392255238
7;1.215643712;0.9218241042;0.9247869839;0.9218241042;0.9213095356;1.228336469;0.8874458874;0.8935548942;0.8874458874;0.884995
8;1.048971237;0.9402823018;0.9414445372;0.9402823018;0.9401256241;1.066507622;0.8744588745;0.8783627629;0.8744588745;0.8742903667
9;0.9194508113;0.9598262758;0.9609085447;0.9598262758;0.9599793528;0.9746726076;0.8831168831;0.8873467802;0.8831168831;0.8840723472
10;0.7854403627;0.9663409338;0.9673252225;0.9663409338;0.9663392308;0.8609469851;0.9090909091;0.9123876052;0.9090909091;0.9093006816
11;0.660478781;0.9739413681;0.9746599745;0.9739413681;0.9740774448;0.7841915011;0.9090909091;0.915550402;0.9090909091;0.9087062277
12;0.5683457718;0.983713355;0.984110655;0.983713355;0.9837438405;0.6941704949;0.9090909091;0.9128477849;0.9090909091;0.9090045603
13;0.4698380103;0.983713355;0.9842375278;0.983713355;0.9837714168;0.6420332432;0.9134199134;0.9208881923;0.9134199134;0.9142027577
14;0.3916396283;0.9891422367;0.9894451694;0.9891422367;0.9891809914;0.5741732995;0.9090909091;0.9104432076;0.9090909091;0.9090885348
15;0.3273962096;0.9891422367;0.9896671878;0.9891422367;0.989236785;0.5251108706;0.9220779221;0.9240772961;0.9220779221;0.9214751789
16;0.2689565428;0.9923995657;0.9926794049;0.9923995657;0.9924384807;0.4852839986;0.9264069264;0.9295256211;0.9264069264;0.925590102
17;0.2244238147;0.993485342;0.9936779798;0.993485342;0.9935196468;0.4594064375;0.9177489177;0.9266225085;0.9177489177;0.917768773
18;0.1933792865;0.9945711183;0.9946972072;0.9945711183;0.9945822529;0.4355237047;0.9220779221;0.928134081;0.9220779221;0.9214278385
19;0.1577582277;0.9978284473;0.9978746506;0.9978284473;0.9978341892;0.3970383704;0.9350649351;0.9381921851;0.9350649351;0.9343548239
20;0.1366473235;0.9989142237;0.9989258987;0.9989142237;0.9989141916;0.3758865068;0.9350649351;0.9381921851;0.9350649351;0.9343548239
21;0.1136244052;0.9989142237;0.9989258987;0.9989142237;0.9989141916;0.3768053571;0.9177489177;0.9196189164;0.9177489177;0.9180692882
22;0.09960577123;0.9989142237;0.9989258987;0.9989142237;0.9989141916;0.3593985945;0.9307359307;0.9305668934;0.9307359307;0.9301148528
23;0.08490866615;1;1;1;1;0.3525286833;0.9264069264;0.9317848747;0.9264069264;0.9255823523
24;0.07364161351;1;1;1;1;0.3452238401;0.9264069264;0.9295256211;0.9264069264;0.925590102
25;0.06573712492;1;1;1;1;0.330757607;0.9350649351;0.9382333233;0.9350649351;0.9347505135
26;0.05547522195;1;1;1;1;0.3228433261;0.9264069264;0.9315124977;0.9264069264;0.9258305808
27;0.0493396432;1;1;1;1;0.3170423329;0.9307359307;0.9349824576;0.9307359307;0.9300523751
28;0.04350595507;1;1;1;1;0.3049315731;0.9307359307;0.9347337117;0.9307359307;0.9297439314
29;0.03862465102;1;1;1;1;0.3055218458;0.9307359307;0.9349534288;0.9307359307;0.9302075399
30;0.03468768369;1;1;1;1;0.2963876555;0.9350649351;0.9372821182;0.9350649351;0.9346867611
31;0.03129245116;1;1;1;1;0.2969723145;0.9264069264;0.9283948375;0.9264069264;0.9263963371
32;0.02891664673;1;1;1;1;0.2879407485;0.9350649351;0.9382169255;0.9350649351;0.9346522666
33;0.02584526193;1;1;1;1;0.2908037146;0.9350649351;0.9373428998;0.9350649351;0.9345342981
34;0.02420152273;1;1;1;1;0.2816626415;0.9393939394;0.9416548159;0.9393939394;0.9392250983
35;0.02162769533;1;1;1;1;0.2811666727;0.9480519481;0.9498436837;0.9480519481;0.9475135116
36;0.0197832642;1;1;1;1;0.2885816991;0.9350649351;0.9361073916;0.9350649351;0.9348985154
37;0.01817261784;1;1;1;1;0.2823184143;0.9350649351;0.9392575212;0.9350649351;0.9341706813
38;0.01644739131;1;1;1;1;0.2783307274;0.9350649351;0.9426689253;0.9350649351;0.9342419094
39;0.0156489158;1;1;1;1;0.279665188;0.9350649351;0.9393946863;0.9350649351;0.9347821785
40;0.01426769331;1;1;1;1;0.2712746993;0.9393939394;0.9425832734;0.9393939394;0.9392755886
41;0.01358821942;1;1;1;1;0.2716941689;0.9393939394;0.9422225231;0.9393939394;0.9390913756
42;0.01275720876;1;1;1;1;0.2761382451;0.9350649351;0.9382138849;0.9350649351;0.9348481391
43;0.01175744359;1;1;1;1;0.2711712211;0.9393939394;0.9434572992;0.9393939394;0.9393935571
44;0.01099657527;1;1;1;1;0.2687160219;0.9393939394;0.9422225231;0.9393939394;0.9390913756
45;0.01036558157;1;1;1;1;0.2702844173;0.9393939394;0.9422691562;0.9393939394;0.9386068683
46;0.009861223456;1;1;1;1;0.2767785991;0.9307359307;0.9338606256;0.9307359307;0.9302121763
47;0.009174646424;1;1;1;1;0.2748292819;0.9307359307;0.9360109225;0.9307359307;0.9300318637
48;0.008685058408;1;1;1;1;0.2731510972;0.9350649351;0.9378177378;0.9350649351;0.9347703938
49;0.008152695092;1;1;1;1;0.2663744147;0.9393939394;0.9422139677;0.9393939394;0.9390852352
50;0.007581127807;1;1;1;1;0.2743832991;0.9264069264;0.9331185229;0.9264069264;0.9253725148
