|  Epoch  | TrLoss | TrAcc  | TrPrec | TrRec  |  TrF1  | VaLoss | VaAcc  | VaPrec | VaRec  |  VaF1  |
+=========+========+========+========+========+========+========+========+========+========+========+
|  032/050|  0.0289|  1.0000|  1.0000|  1.0000|  1.0000|  0.2879|  0.9351|  0.9382|  0.9351|  0.9347|
|  033/050|  0.0258|  1.0000|  1.0000|  1.0000|  1.0000|  0.2908|  0.9351|  0.9373|  0.9351|  0.9345|
|  034/050|  0.0242|  1.0000|  1.0000|  1.0000|  1.0000|  0.2817|  0.9394|  0.9417|  0.9394|  0.9392|
|  035/050|  0.0216|  1.0000|  1.0000|  1.0000|  1.0000|  0.2812|  0.9481|  0.9498|  0.9481|  0.9475|
|  036/050|  0.0198|  1.0000|  1.0000|  1.0000|  1.0000|  0.2886|  0.9351|  0.9361|  0.9351|  0.9349|
|  037/050|  0.0182|  1.0000|  1.0000|  1.0000|  1.0000|  0.2823|  0.9351|  0.9393|  0.9351|  0.9342|
|  038/050|  0.0164|  1.0000|  1.0000|  1.0000|  1.0000|  0.2783|  0.9351|  0.9427|  0.9351|  0.9342|
|  039/050|  0.0156|  1.0000|  1.0000|  1.0000|  1.0000|  0.2797|  0.9351|  0.9394|  0.9351|  0.9348|
|  040/050|  0.0143|  1.0000|  1.0000|  1.0000|  1.0000|  0.2713|  0.9394|  0.9426|  0.9394|  0.9393|
|  041/050|  0.0136|  1.0000|  1.0000|  1.0000|  1.0000|  0.2717|  0.9394|  0.9422|  0.9394|  0.9391|
|  042/050|  0.0128|  1.0000|  1.0000|  1.0000|  1.0000|  0.2761|  0.9351|  0.9382|  0.9351|  0.9348|
|  043/050|  0.0118|  1.0000|  1.0000|  1.0000|  1.0000|  0.2712|  0.9394|  0.9435|  0.9394|  0.9394|
|  044/050|  0.0110|  1.0000|  1.0000|  1.0000|  1.0000|  0.2687|  0.9394|  0.9422|  0.9394|  0.9391|
|  045/050|  0.0104|  1.0000|  1.0000|  1.0000|  1.0000|  0.2703|  0.9394|  0.9423|  0.9394|  0.9386|
|  046/050|  0.0099|  1.0000|  1.0000|  1.0000|  1.0000|  0.2768|  0.9307|  0.9339|  0.9307|  0.9302|
|  047/050|  0.0092|  1.0000|  1.0000|  1.0000|  1.0000|  0.2748|  0.9307|  0.9360|  0.9307|  0.9300|
|  048/050|  0.0087|  1.0000|  1.0000|  1.0000|  1.0000|  0.2732|  0.9351|  0.9378|  0.9351|  0.9348|
|  049/050|  0.0082|  1.0000|  1.0000|  1.0000|  1.0000|  0.2664|  0.9394|  0.9422|  0.9394|  0.9391|
|  050/050|  0.0076|  1.0000|  1.0000|  1.0000|  1.0000|  0.2744|  0.9264|  0.9331|  0.9264|  0.9254|
+---------+--------+--------+--------+--------+--------+--------+--------+--------+--------+--------+

######################################################################################################################
#                                                    TEST RESULTS                                                    #
######################################################################################################################
# LOSS      : 0.2067                                                                                                 #
# ACCURACY  : 0.9375                                                                                                 #
# PRECISION : 0.9395                                                                                                 #
# RECALL    : 0.9375                                                                                                 #
# F1        : 0.9371                                                                                                 #
# CONFUSION MATRIX:                                                                                                  #
# [[29  0  0  0  0  0  0  0  0  0]                                                                                   #
#  [ 0 29  0  0  0  0  0  0  0  0]                                                                                   #
#  [ 0  0 28  0  0  1  0  0  0  0]                                                                                   #
#  [ 0  0  1 27  0  0  0  1  0  0]                                                                                   #
#  [ 0  0  1  0 25  0  1  0  0  1]                                                                                   #
#  [ 0  0  0  0  0 28  0  0  0  0]                                                                                   #
#  [ 2  0  1  0  1  0 25  0  0  0]                                                                                   #
#  [ 1  0  0  0  0  0  0 27  0  1]                                                                                   #
#  [ 0  0  0  2  0  2  0  0 25  0]                                                                                   #
#  [ 0  0  0  0  1  0  0  1  0 27]]                                                                                  #
######################################################################################################################
