pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
27;0;1;0;0;0;1;0;0;0
0;29;0;0;0;0;0;0;0;0
1;0;23;1;1;0;3;0;0;0
1;2;1;23;1;0;1;0;0;0
0;0;0;0;23;0;2;1;0;2
0;0;0;4;2;20;2;0;0;0
0;1;0;0;1;1;25;1;0;0
0;3;0;0;0;0;1;22;0;3
0;1;1;3;0;0;3;2;19;0
0;0;1;0;7;0;0;7;0;14
