pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
25;0;2;0;0;0;1;0;1;0
0;26;0;0;1;0;1;0;1;0
0;0;28;0;0;0;0;0;1;0
1;0;3;18;0;1;1;0;4;1
1;0;1;0;23;0;1;0;1;1
1;2;0;1;2;19;2;0;1;0
1;0;1;0;1;0;26;0;0;0
0;1;0;2;2;0;0;17;1;6
3;1;0;0;1;0;0;0;24;0
1;0;1;0;3;0;0;0;1;23
