pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
19;0;0;1;0;0;8;0;1;0
1;22;0;4;0;0;2;0;0;0
1;0;18;0;6;0;4;0;0;0
1;1;0;22;1;0;4;0;0;0
0;0;6;4;11;0;7;0;0;0
0;0;0;0;0;22;0;3;0;3
5;0;2;3;2;0;17;0;0;0
0;0;0;0;0;9;0;16;0;4
0;0;1;1;0;0;0;0;26;1
0;0;0;0;0;0;0;2;0;27
