Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.112588704;0.348534202;0.5124969698;0.348534202;0.3376033708;1.919225661;0.7012987013;0.7308403863;0.7012987013;0.6864545278
2;1.737195442;0.7578718784;0.7842134454;0.7578718784;0.7570702608;1.630622927;0.7878787879;0.7890121423;0.7878787879;0.7816867781
3;1.468372935;0.7774158523;0.7904544499;0.7774158523;0.7736975391;1.416759388;0.7878787879;0.7954394283;0.7878787879;0.783196802
4;1.274058689;0.7991313789;0.8120131419;0.7991313789;0.797211215;1.25597415;0.7835497835;0.7897695323;0.7835497835;0.7794384738
5;1.125291829;0.8132464712;0.8177766013;0.8132464712;0.8108448541;1.138050346;0.7878787879;0.7934954778;0.7878787879;0.7853338538
6;1.016067654;0.8230184582;0.8282968547;0.8230184582;0.8212950829;1.045582187;0.7878787879;0.800141181;0.7878787879;0.7842623428
7;0.9289677544;0.8295331162;0.8372842598;0.8295331162;0.8274699376;0.9733167171;0.7965367965;0.8101958687;0.7965367965;0.7946469621
8;0.8614235973;0.8382193268;0.8406056368;0.8382193268;0.8367746134;0.9129383763;0.8008658009;0.8149206147;0.8008658009;0.7999576019
9;0.8024987856;0.8414766558;0.84444602;0.8414766558;0.8407768406;0.863762788;0.8138528139;0.8242449289;0.8138528139;0.8131101451
10;0.7546856157;0.8534201954;0.8549344139;0.8534201954;0.8528888459;0.8222414414;0.8138528139;0.8242449289;0.8138528139;0.8131101451
