Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.107437968;0.3365906623;0.511516035;0.3365906623;0.2958251171;1.900748014;0.5627705628;0.6991688427;0.5627705628;0.5371703898
2;1.743707369;0.7133550489;0.7513658917;0.7133550489;0.7092076649;1.602284265;0.7532467532;0.797197243;0.7532467532;0.7511715723
3;1.473522285;0.7947882736;0.8116958023;0.7947882736;0.7893641004;1.382598424;0.7922077922;0.8162549355;0.7922077922;0.7876801534
4;1.276923845;0.8154180239;0.8250391714;0.8154180239;0.8136640994;1.222920847;0.8138528139;0.8303150169;0.8138528139;0.8118575259
5;1.128827295;0.8349619978;0.8400381583;0.8349619978;0.8336505081;1.102933296;0.8138528139;0.8340769163;0.8138528139;0.811884625
6;1.011696369;0.8382193268;0.8476409251;0.8382193268;0.8375590418;1.010433408;0.7922077922;0.8101671038;0.7922077922;0.7936593396
7;0.9228967726;0.8512486428;0.8574647646;0.8512486428;0.8506310439;0.9384753267;0.8051948052;0.8242156184;0.8051948052;0.8055301525
8;0.8505406102;0.8621064061;0.8680180095;0.8621064061;0.8618179385;0.8819420457;0.8181818182;0.8334912488;0.8181818182;0.8191911787
9;0.7903756376;0.8697068404;0.8746972835;0.8697068404;0.8693834878;0.8347763856;0.8181818182;0.8337225054;0.8181818182;0.8190953397
10;0.7394166378;0.8675352877;0.8720415709;0.8675352877;0.8670250263;0.7948691686;0.8225108225;0.835684241;0.8225108225;0.8227048006
