Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.085659642;0.3908794788;0.5338293843;0.3908794788;0.3816640183;1.891492502;0.6277056277;0.7022915053;0.6277056277;0.6190215238
2;1.726201608;0.671009772;0.7677483075;0.671009772;0.6469206271;1.60871911;0.7272727273;0.781723553;0.7272727273;0.7221242498
3;1.465415213;0.7839305103;0.7997490037;0.7839305103;0.7713795141;1.395837808;0.7878787879;0.8169367341;0.7878787879;0.7837047515
4;1.268533413;0.8132464712;0.8281010234;0.8132464712;0.8056031375;1.239229266;0.7835497835;0.8105903241;0.7835497835;0.7798085141
5;1.121196371;0.8186753529;0.8277681052;0.8186753529;0.8144072066;1.120268456;0.7965367965;0.8209810392;0.7965367965;0.7930535322
6;1.00979657;0.8414766558;0.8489345609;0.8414766558;0.8379946857;1.027238508;0.8008658009;0.8147978092;0.8008658009;0.7973994843
7;0.9197268465;0.8425624321;0.8467926537;0.8425624321;0.8406535492;0.9516999602;0.8225108225;0.8261999597;0.8225108225;0.819514783
8;0.8501699875;0.8534201954;0.857963385;0.8534201954;0.8522599794;0.8920625647;0.8268398268;0.8281169916;0.8268398268;0.8224032647
9;0.7909213089;0.8588490771;0.8627744696;0.8588490771;0.8578565375;0.8420390646;0.8268398268;0.831193912;0.8268398268;0.8252284024
10;0.7422965292;0.8729641694;0.8748610301;0.8729641694;0.8724507878;0.7990893881;0.8268398268;0.8310132014;0.8268398268;0.8245241188
