Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.121343771;0.3583061889;0.4560773659;0.3583061889;0.3633522574;1.927025398;0.6536796537;0.6724515772;0.6536796537;0.6375009853
2;1.763252129;0.7220412595;0.732763003;0.7220412595;0.7147150366;1.633853968;0.7705627706;0.7748709567;0.7705627706;0.7680744895
3;1.504043115;0.769815418;0.781506063;0.769815418;0.7668962618;1.416066432;0.7705627706;0.7729955073;0.7705627706;0.7660950062
4;1.311213904;0.789359392;0.7888629241;0.789359392;0.7859546289;1.253395871;0.7835497835;0.7842134056;0.7835497835;0.7782031337
5;1.166299589;0.8002171553;0.8003186604;0.8002171553;0.7983039799;1.135221032;0.7748917749;0.7824544663;0.7748917749;0.7720281987
6;1.059673479;0.8067318132;0.8072254966;0.8067318132;0.8047927928;1.038630513;0.7792207792;0.7862344886;0.7792207792;0.775494747
7;0.9703179886;0.8219326819;0.8241406946;0.8219326819;0.8212959262;0.9682924708;0.7792207792;0.7857356789;0.7792207792;0.775481148
8;0.9013670035;0.8219326819;0.8229662412;0.8219326819;0.8213409988;0.9075757146;0.7922077922;0.7999047251;0.7922077922;0.7895510041
9;0.8456635783;0.8284473398;0.8314765411;0.8284473398;0.8285755212;0.8590361019;0.8008658009;0.8098340789;0.8008658009;0.7984125925
10;0.7982527408;0.8382193268;0.8412870604;0.8382193268;0.8382488963;0.8184367478;0.8051948052;0.8184709911;0.8051948052;0.803255482
