Epoch;TrLoss;TrAcc;TrPrec;TrRec;TrF1;VaLoss;VaAcc;VaPrec;VaRec;VaF1
1;2.133939926;0.3897937025;0.4504105287;0.3897937025;0.3594342715;1.94279538;0.6493506494;0.7136613102;0.6493506494;0.6423562946
2;1.762525143;0.7524429967;0.761886307;0.7524429967;0.7474059328;1.659244378;0.7359307359;0.7605033573;0.7359307359;0.7352198291
3;1.490180297;0.8230184582;0.8286161148;0.8230184582;0.8188171538;1.44734199;0.7359307359;0.7673445801;0.7359307359;0.7327853458
4;1.290100672;0.8317046688;0.8388095648;0.8317046688;0.827269002;1.28766106;0.7705627706;0.7825841376;0.7705627706;0.7703718413
5;1.141237453;0.8393051031;0.847210049;0.8393051031;0.837674546;1.167203367;0.7792207792;0.7888369033;0.7792207792;0.7793897398
6;1.026694326;0.8469055375;0.8501664765;0.8469055375;0.8451333756;1.076307356;0.7835497835;0.7980545793;0.7835497835;0.7844665813
7;0.9375837723;0.8479913138;0.8530670905;0.8479913138;0.8464459635;0.9998402119;0.8051948052;0.8194868722;0.8051948052;0.8054428992
8;0.8659390992;0.8490770901;0.8522463567;0.8490770901;0.8476459704;0.9406725744;0.8008658009;0.8112602792;0.8008658009;0.8019090398
9;0.8075982127;0.8501628664;0.853323823;0.8501628664;0.849015267;0.8908042947;0.8095238095;0.8222784181;0.8095238095;0.8113387919
10;0.7589850559;0.8599348534;0.8621059033;0.8599348534;0.8590010716;0.8489274025;0.8181818182;0.8238194546;0.8181818182;0.818350435
