pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
25;0;1;0;0;1;0;0;2;0
0;26;0;0;0;1;0;0;2;0
1;0;24;0;0;1;1;0;2;0
1;0;3;22;0;1;0;0;2;0
1;0;1;0;18;1;1;1;3;2
0;0;0;4;0;22;0;0;2;0
0;0;0;0;0;2;25;0;2;0
0;0;0;1;0;2;0;25;1;0
0;0;0;0;0;0;0;0;29;0
1;0;2;1;11;1;0;3;3;7
