pred_0;pred_1;pred_2;pred_3;pred_4;pred_5;pred_6;pred_7;pred_8;pred_9
28;0;1;0;0;0;0;0;0;0
0;27;0;1;1;0;0;0;0;0
0;0;23;1;1;1;2;0;1;0
0;0;3;21;0;4;0;0;1;0
0;0;2;1;22;1;0;1;0;1
1;0;0;3;0;23;1;0;0;0
0;0;2;0;1;1;23;0;2;0
0;0;1;1;1;1;0;24;1;0
0;0;3;3;1;4;1;0;17;0
0;0;1;2;13;0;1;4;1;7
